case_number,source,prompt,evaluation_seed,celebrity
41441,mscoco,cabinets a sink dishwasher and stove and a window,180,
41442,mscoco,We are looking down at the feet of a man on a bike.,860,
41443,mscoco,A man is walking his bike in front of a ferry boat.,726,
41444,mscoco,a long narrow bathroom with a dirty tub and blue and white walls.,710,
41445,mscoco,there is a male surfer in the ocean riding a wave,927,
41446,mscoco,Bus rushing by a group of people walking in a city.,683,
41447,mscoco,A tub with a rubber duck sits in front of a television.,814,
41448,mscoco,A very small old fashioned looking galley kitchen,158,
41449,mscoco,A small bathroom with a its lights on,166,
41450,mscoco,a small cow walking in front of another outside,244,
41451,mscoco,A plate of food on a table in a kitchen.,120,
41452,mscoco,"A bathroom scene complete with a tab, sink and toilet.",43,
41453,mscoco,LOOKS LIKE A CITY BUS ZOOMING BY A MAN ON THE SIDEWALK,325,
41454,mscoco,A black and white photo of some graffiti in a bathroom.,589,
41455,mscoco,The man is walking along the beach while carrying a surfboard.,130,
41456,mscoco,"A kitchen and dining room are featured along with a large dining room table, kitchen appliances and a chandelier.",452,
41457,mscoco,A person taking a picture reflects in a bathroom mirror.,267,
41458,mscoco,A small bathroom with a window above a toilet.,379,
41459,mscoco,A cat in the bathroom standing on the toilet.,189,
41460,mscoco,A big room full of beds set up for a bunch of campers.,211,
41461,mscoco,a chef pouring a sauce on food cooking on the stove,576,
41462,mscoco,Two men in aprons cook in a kitchen,725,
41463,mscoco,a cat in a bathroom on the ground next to a bath tub,36,
41464,mscoco,A glass of wine sitting on the edge of a table,682,
41465,mscoco,An old fashioned tub shown in a bathroom with slanted ceiling.,325,
41466,mscoco,A well used kitchen with oak cabinets and a big window over the sink.,353,
41467,mscoco,A bathroom is shown with a sink and tree.,152,
41468,mscoco,A truck is on a road in a residential area.,382,
41469,mscoco,A couple of people that are in a kitchen.,460,
41470,mscoco,A person holds a skateboard in their hands.,553,
41471,mscoco,A group of people are standing next to an airplane.,999,
41472,mscoco,A man holding a bike to stabilize a smoothie maker.,167,
41473,mscoco,A kitchen with hard wood floors under a window.,547,
41474,mscoco,The bathroom is clean and ready to be used.,309,
41475,mscoco,A painting of a man in brown jacket and hat sitting at a bench.,125,
41476,mscoco,A snowy field with three men walking away.,943,
41477,mscoco,Some people outside a road side business at night.,26,
41478,mscoco,Two men are sitting at a table with two large pizzas.,415,
41479,mscoco,A man rolling dough in the kitchen,954,
41480,mscoco,A person cutting radishes on a green cutting board in a kitchen,512,
41481,mscoco,A small white dog tied up outdoors next to a bicycle.,787,
41482,mscoco,A young woman walking down the street while talking on her cell phone,149,
41483,mscoco,A bottle of wine and two glasses on a table,971,
41484,mscoco,a person standing on a snowy surface with skis,470,
41485,mscoco,A old photo of a man posing in from an airplane.,951,
41486,mscoco,A person in costume standing inside the bathroom.,328,
41487,mscoco,a cook is standing by some food in a kitchen,160,
41488,mscoco,A woman wearing only a shirt looks in the fridge.,5,
41489,mscoco,A kitchen with dim light in the evening.,994,
41490,mscoco,the modern bathroom is clean and well lit,757,
41491,mscoco,A woman is standing in a kitchen next to the sink.,560,
41492,mscoco,A bicycle with an umbrella attached is a practical idea.,1000,
41493,mscoco,A young girl is in a photo with a dog.,520,
41494,mscoco,Two flower arrangements in glass vases add color to a neutral bathroom.,340,
41495,mscoco,A young kid is riding a skateboard down the busy street,663,
41496,mscoco,A black and white photo shows people at the beach.,723,
41497,mscoco,Two people standing behind a parked motorcycle that has gear on it.,303,
41498,mscoco,Bathroom scene with a white toilet and sink with brown tile floor.,486,
41499,mscoco,multiple photos of a brown and white kitchen.,918,
41500,mscoco,"A bathroom area with two sinks, mirrors and a tub.",297,
41501,mscoco,Wood kitchen with dark counters and table with light fixtures,993,
41502,mscoco,a kitchen with a stove an oven some cupboards,967,
41503,mscoco,a little white bathroom with towels all over it,773,
41504,mscoco,A man walking past a cleaner near a parking meter.,588,
41505,mscoco,Bathroom stall with handicap accessories has monsters on the wall,683,
41506,mscoco,A very cute cat laying down under a car.,151,
41507,mscoco,These woman are cooking a meal in large pots.,819,
41508,mscoco,A bathroom with white fixtures and a water hose attachment,579,
41509,mscoco,A beautiful woman walking a bike across a river.,747,
41510,mscoco,The bathroom has been ravaged and damaged on the inside.,929,
41511,mscoco,a living room with a couch an easel and a tv,945,
41512,mscoco,a woman and two boys sitting in a room with one large sink and a long wooden table.,453,
41513,mscoco,a kitchen and living room combined with a shop vac,347,
41514,mscoco,A man in a fedora and cardigan sweater hunches over.,706,
41515,mscoco,A cat stands on the shoulder of a woman who is looking at her phone.,116,
41516,mscoco,Two dogs are sitting in a cart attached to a parked bicycle.,750,
41517,mscoco,a bathtub and toilet in a large bathroom,491,
41518,mscoco,A red Fire hydrant with traffic in the background.,922,
41519,mscoco,Several people are traveling on their bikes down the road.,42,
41520,mscoco,A kitchen with black counter tops and appliances and wooden cabinets.,143,
41521,mscoco,This bathroom has a shower head coming out of the wall without an enclosure.,695,
41522,mscoco,A bathroom with with hand prints on the shower curtain.,565,
41523,mscoco,"A urinal mounted to a wall covered in filth,",120,
41524,mscoco,Groups of people are sitting on benches have plates of food and beers.,316,
41525,mscoco,The bathroom is almost out of toilet paper.,26,
41526,mscoco,A long narrow kitchen includes a bright ceiling and back wall.,412,
41527,mscoco,a bathroom with a sink cabinet and toilet,633,
41528,mscoco,A bathroom with a pen display in the corner.,862,
41529,mscoco,A dog is standing and looking through the threshold into a room with sinks and and a mirror,226,
41530,mscoco,A large kitchen with a counter covered in groceries.,457,
41531,mscoco,Someone is doodling on their phone with a lady by the fridge.,366,
41532,mscoco,A phone lies on the counter in a modern kitchen.,95,
41533,mscoco,The woman in the coat smiles posing with an umbrella.,335,
41534,mscoco,A bicycle with a book bag chained to a bike stand.,57,
41535,mscoco,A very congested kitchen in some home somewhere.,623,
41536,mscoco,A man who bashed his head into the back end of a TV hunched over on the ground.,657,
41537,mscoco,A man in underwear is putting toothpaste on a brush,200,
41538,mscoco,a close up of a bath room sink with a mirror,598,
41539,mscoco,Pair of electronic parking meters in front of a red truck.,540,
41540,mscoco,A person riding a bike through heavy traffic.,228,
41541,mscoco,There is a white cutting board with radishes and a knife on it.,801,
41542,mscoco,A modern kitchen with contrasting colors in it,959,
41543,mscoco,A white bicycle anchored between the parking posts.,786,
41544,mscoco,The people are skiing and taking pictures by the water.,285,
41545,mscoco,A bathroom is shown with a mint wall.,201,
41546,mscoco,A toilet and sink sit in a dark room.,24,
41547,mscoco,The bathroom is clean and ready to use.,86,
41548,mscoco,Small open kitchen finished in dark shades and colors.,552,
41549,mscoco,A bath tub sitting next to a sink under a mirror.,870,
41550,mscoco,A kitchen with wooden framed bay windows by the stove,457,
41551,mscoco,A woman in black jacket with pigeons and a bicycle.,694,
41552,mscoco,A man and a woman inside a camper,688,
41553,mscoco,A man takes a picture of a green tow truck.,981,
41554,mscoco,The view of a bathroom with a clear glass wall showing the bedroom on the other side.,90,
41555,mscoco,A kitchen decorated in white and black colors and a gray floor.,1000,
41556,mscoco,There is a clean bathroom with a white toilet,525,
41557,mscoco,A woman is shaving her face while sitting on a wooden bench.,404,
41558,mscoco,"A man sitting on a toilet next to a dog, which is looking at him.",200,
41559,mscoco,a white toilet with a black seat in a stall,503,
41560,mscoco,"A bathroom with a toilet, beday, sink and shower stall.",326,
41561,mscoco,A kid in a red shirt riding a skateboard past a street sign.,618,
41562,mscoco,A kitchen with an island that has place settings,620,
41563,mscoco,A white bathroom with a clear green tinted sink and a standing shower.,524,
41564,mscoco,A corner stop sign is in a residential area.,967,
41565,mscoco,A group of people cooking in a kitchen.,58,
41566,mscoco,Sunlight streaming through the window of a dilapidated bathroom.,931,
41567,mscoco,A woman riding a bicycle down a street in front of shops.,683,
41568,mscoco,A man riding a bicycle while pulling his dog,370,
41569,mscoco,"A scene containing three people, a dog, and a bicycle.",408,
41570,mscoco,a bathtub with a small shelf above it,152,
41571,mscoco,A photograph of a restroom toilet in front of tiles.,734,
41572,mscoco,a man with a beard and a blue shirt is making some food,875,
41573,mscoco,A bathroom has a large glass and wood cabinet.,438,
41574,mscoco,There is a person getting ready to juice an orange.,379,
41575,mscoco,"A orange drink, sitting next to a fruit bowl.",396,
41576,mscoco,A lady holding up a cell phone in the mirror.,382,
41577,mscoco,A fancy bathroom with a glass walled shower.,13,
41578,mscoco,Toilet and sink positioned under the wide mirror in the bathroom,292,
41579,mscoco,A view of a bathroom  with two electrical buttons and a roll of toilet paper visable.,354,
41580,mscoco,"A bathroom with a mirror, light, towel, cup and toothbrush in it.",360,
41581,mscoco,A microwave oven on a mini fridge in a room.,316,
41582,mscoco,A man watches traffic before taking off on his motorcycle.,457,
41583,mscoco,An elephant is greeting a small crowd over a fence.,896,
41584,mscoco,A woman takes a picture of herself in a bathroom mirror.,575,
41585,mscoco,Orange tabby cat laying on the hood of a car.,90,
41586,mscoco,A group of people sitting on top of a wooden bench.,221,
41587,mscoco,People standing around a booth space looking at a cake.,746,
41588,mscoco,A white toilet sitting in the corner of a bathroom.,910,
41589,mscoco,A small monitor and a phone hanging near a toilet.,455,
41590,mscoco,A white toilet sitting next to a white sink near a washer and dryer.,760,
41591,mscoco,A white bathroom sink with hygiene items around it.,426,
41592,mscoco,A dog laying back on top of a person.,823,
41593,mscoco,A bathroom with a claw foot tub and a skylight.,454,
41594,mscoco,A bright kitchen with hardwood floors and wooden cupboards.,296,
41595,mscoco,"A kitchen with wooden floors, a large marble table top and three stools and a stove with a ceramic backboard.",168,
41596,mscoco,A person in a kitchen preparing food on a stove.,826,
41597,mscoco,Man wearing a black outfit is riding his bicycle.,746,
41598,mscoco,"A kitchen with dark cabinets, marble counter tops and stainless appliances.",994,
41599,mscoco,Striped towel on rounded towel rack near picture and mirror.,920,
41600,mscoco,"A small ktichen with a sink, stove and fridge.",435,
41601,mscoco,a small bathroom with a toilet and compartments,747,
41602,mscoco,A man standing in a kitchen cutting food.,918,
41603,mscoco,A kitchen with a center island line with two stools.,425,
41604,mscoco,A bathroom with a mirror and a blow dryer plugged in.,143,
41605,mscoco,A urinal in a black and yellow bathroom,856,
41606,mscoco,this is a man standing in a kitchen,602,
41607,mscoco,A bathroom depicting only a toilet with the lid in the up position.,613,
41608,mscoco,A cat is curled up in a sink.,89,
41609,mscoco,"A bathroom showing toilet, mirror, and sink",148,
41610,mscoco,A room has a mat and blanket on the floor.,213,
41611,mscoco,A bathroom has a dark wood vanity and light counter.,311,
41612,mscoco,Bathroom with double square sinks and double mirrors,487,
41613,mscoco,"A towel, brush, and beauty products are on the kitchen sink counter.",889,
41614,mscoco,A man is barefoot standing next to an old-fashioned bicycle.,538,
41615,mscoco,A cat sits next to a woman in the room.,344,
41616,mscoco,A fireman is standing in front of a fire truck.,68,
41617,mscoco,A bathroom with a rack of magazines on the wall.,956,
41618,mscoco,A very sleek and modern apartment decorated mostly in white.,984,
41619,mscoco,a close up of an orange on a black background,605,
41620,mscoco,A woman on a bike with an umbrella.,775,
41621,mscoco,Two bikes parked on a bench in a park.,385,
41622,mscoco,A modern bathtub in a bathroom is displayed.,91,
41623,mscoco,A hand is holding up a half eaten banana.,7,
41624,mscoco,A photograph of a person in a suit and tie.,420,
41625,mscoco,A cat that is sitting on the hood of a car.,655,
41626,mscoco,the bathroom has an antique mirror and bright lights,937,
41627,mscoco,Small kitchen inside of an aprtment in daytime,280,
41628,mscoco,a bath room with a number of sinks near each other,425,
41629,mscoco,An attractive woman holding a badminton racket in a yard.,180,
41630,mscoco,Three rolls of toilet paper are on the edge of a sink in a bathroom.,570,
41631,mscoco,"A black, brown and white dog with a person behind it.",474,
41632,mscoco,A group of people laugh around a kitchen island.,728,
41633,mscoco,A boy sitting in his chair with his laptop in his lap.,582,
41634,mscoco,Young men in sitting in a room using laptops.,774,
41635,mscoco,A bathroom mirror and sink in a bathroom,937,
41636,mscoco,A man and two kids and wearing bandanas,141,
41637,mscoco,A public restroom with multiple sinks and mirrors.,205,
41638,mscoco,a person on a surf board riding the waves,191,
41639,mscoco,a photo of a bath room with a toilet and a bath tub,853,
41640,mscoco,a well decorated bathroom has a glass shower stall,391,
41641,mscoco,A large kitchen with an island and stainless steel appliances.,297,
41642,mscoco,A steel sink stands beside a pair of clean shelves.,568,
41643,mscoco,A sandwich topped with grilled onions laying on a blue plate.,503,
41644,mscoco,A small black cat is drinking from the kitchen sink.,44,
41645,mscoco,"A restroom  with vanity, and stainless steel towel dispenser.",843,
41646,mscoco,A small white dog sitting next to a  bike.,847,
41647,mscoco,A kitchen with grey cabinets and white oven and dishwasher.,310,
41648,mscoco,A man at a kitchen counter preparing food.,855,
41649,mscoco,This large bathroom has a tub and brown tiles,600,
41650,mscoco,A small kitchen with gas stove and small counter.,312,
41651,mscoco,a double basin sing in the corner of a room,506,
41652,mscoco,Kitchen with white appliances and granite counter tops.,573,
41653,mscoco,An magazine photo of a restroom toilet and sink.,758,
41654,mscoco,Kitchen with light toned cabinets and with dark appliances.,475,
41655,mscoco,Two dogs were captured in a photo with the lighting of the image altered.,230,
41656,mscoco,This is a somewhat cluttered eat-in family kitchen.,28,
41657,mscoco,a kitchen with a bunch of empty bottles sitting on the counter and the floor,811,
41658,mscoco,An old man in a suit stands holding a cigar.,3,
41659,mscoco,"A living space that has a brown couch, coffee table, fireplace, wood floors and tables and chairs is well lit by various lamps.",158,
41660,mscoco,A group of people crosses the street in the crosswalk at a busy city intersection,269,
41661,mscoco,A woman riding past a group of bikes in the grass.,308,
41662,mscoco,A kid is typing on a laptop keyboard.,979,
41663,mscoco,A happy man eats from a plastic cup in the kitchen,656,
41664,mscoco,A bicyclist is riding side by side with a bus,855,
41665,mscoco,A laptop computer is on a cluttered kitchen counter.,652,
41666,mscoco,a white toilet and a sink in a bathroom,484,
41667,mscoco,A white bath tub sitting next to a white sink.,128,
41668,mscoco,a bathroom with a little mirror above a tiny sink,670,
41669,mscoco,A bunch of people holding a cake for a photograph.,682,
41670,mscoco,A drawer filled with different compartments and lots of clutter.,915,
41671,mscoco,A narrow bathroom with a white toilet and a black towel hanging from a rack.,295,
41672,mscoco,A man and woman doing dishes in the kitchen.,428,
41673,mscoco,Bicycle parking area on a city sidewalk next to a parking garage.,184,
41674,mscoco,A group of cooks standing in a kitchen preparing food.,504,
41675,mscoco,Two women cooking on stove in a kitchen together.,929,
41676,mscoco,A women is riding her bike next to a police officer on a motorcycle down a city street.,705,
41677,mscoco,a person in a cooking gown in a kitchen,661,
41678,mscoco,two women with a yellow bicycle are walking across a street,251,
41679,mscoco,Two men in cowboy hats tying the legs of a cow.,30,
41680,mscoco,A bathroom with a white toilet sitting next to a sink under a mirror.,123,
41681,mscoco,Disgruntled black cat lying near an open window.,784,
41682,mscoco,A couple of men standing next to each other on a field.,284,
41683,mscoco,"Kitchen with blue walls, a stove, and a white door.",505,
41684,mscoco,A bath room with a white sink and a bath tub.,994,
41685,mscoco,a view of the bathroom sink with a reflection of the shower in a large mirror,69,
41686,mscoco,A bathroom vanity with a medicine cabinet on the wall above it.,614,
41687,mscoco,A fully stocked kitchen film/television set sits empty.,764,
41688,mscoco,A room with used kitchen supplies and sinks.,371,
41689,mscoco,"A large kitchen with a refrigerator, range, dishwasher, and microwave.",596,
41690,mscoco,"Empty bathroom with only a sink, toilet, and cabinet.",493,
41691,mscoco,A white towel hangs beneath a wash basin.,580,
41692,mscoco,"The head of a cat in a sink, while another looks on in the background",447,
41693,mscoco,"A bathroom has a toilet in the corner, a standing sink, and black and white tile.",890,
41694,mscoco,A bathroom counter topped with personal care items.,265,
41695,mscoco,A guy in a black jacket walking away from a black motorcycle.,644,
41696,mscoco,A woman laughs as a man makes a funny gesture.,703,
41697,mscoco,an image of bike that is parked in the bus,488,
41698,mscoco,A biker crosses the busy street near a mounted officer.,998,
41699,mscoco,A black and white young cat stands in the driver's seat window of a commercial van.,711,
41700,mscoco,Two bowl sinks in front of a large mirror.,838,
41701,mscoco,A man in an apron cooks food in a pot.,123,
41702,mscoco,A person standing by a bottle on a counter.,383,
41703,mscoco,"A bathroom showing tub, sink, and toilet",525,
41704,mscoco,A man stands besides his bike on a snowy day.,751,
41705,mscoco,A young man jumping on a skateboard holding the edge of the board.,590,
41706,mscoco,inside a bathroom with a stand up shower sink and mirror,18,
41707,mscoco,A very nice counter with some food items on it.,866,
