case_number,source,prompt,evaluation_seed,celebrity
26337,mscoco,A man carrying his snow board beneath a giant snow covered mountain.,1010,
26338,mscoco,Two burritos on a plate with a spoon next to a pack of cigarettes.,22217,
26339,mscoco,A person is on a living room couch watching TV and there is a stuffed panda bear and a purse on the table.,91002,
26340,mscoco,Young women playing a game of softball in the hot sun.,71622,
26341,mscoco,A doughnut that has been partially dipped in chocolate on a plate.,75753,
26342,mscoco,A woman sitting laying on a bed dressed up like Marilyn Monroe.,63973,
26343,mscoco,A woman smiles with a fork as pizza sits in front of her.,53094,
26344,mscoco,A fried donut sandwich that's on a plate,67411,
26345,mscoco,A man knees down on the side of a snow filled mountainside.,48124,
26346,mscoco,A person surfing in the middle of a wave.,8058,
26347,mscoco,A couple of coffee cups on a bed.,79446,
26348,mscoco,"A dinner table with salad, pizza and wine on it",22623,
26349,mscoco,Six candles are sticking out of a blue cake.,128,
26350,mscoco,A baby is looking at a book while sucking a pacifier.,75715,
26351,mscoco,A tennis player rushes to hit a tennis ball.,91201,
26352,mscoco,A skateboarder doing a trick in the air.,82150,
26353,mscoco,a man on a skateboard doing an ollie,553,
26354,mscoco,A surfer is squatting down to prepare his board.,45837,
26355,mscoco,A women holding a baby brushing its teeth.,9014,
26356,mscoco,Boy on a skateboard in a skateboard park.,39787,
26357,mscoco,A young boy taking a toothbrush off the store shelf.,35722,
26358,mscoco,A group of people that are walking down by the ocean.,53480,
26359,mscoco,A view of a tennis match from the top.,12841,
26360,mscoco,An amateur snowboarder attempting a small practice jump in his off time.,94720,
26361,mscoco,A kitten on a bed in a blanket and a hand holding an electric toothbrush.,1727,
26362,mscoco,A beer and pizza sitting on a picnic table.,21722,
26363,mscoco,A stuffed animal in bed with the remote control.,25256,
26364,mscoco,A man posing while holding food items in each hand.,98385,
26365,mscoco,A man surfs outside in the rushing rapids.,39403,
26366,mscoco,"Fresh pizza sits on plates, ready to be eaten.",32305,
26367,mscoco,A female surfer is exiting the water.,52891,
26368,mscoco,A snowboarder is airborne grabbing is board.,39071,
26369,mscoco,A chubby toddler is chewing on a toothbrush.,69736,
26370,mscoco,A very thick pizza is on a plate with one piece taken.,73575,
26371,mscoco,A skier leaping into the air as an onlooker watches.,1849,
26372,mscoco,A living room with a television and brown couch has a clothes hanger on the doorknob.,6366,
26373,mscoco,A pizza on a while table with several toppings,68826,
26374,mscoco,A little boy is laying on a white mattress on the wooden floor.,67002,
26375,mscoco,A bedroom has a stripped bedspread and blue curtains.,87487,
26376,mscoco,Someone picks up a slice of fresh pizza with one hand.,69675,
26377,mscoco,An old radio with a computer keyboard and mouse,99846,
26378,mscoco,A young man taking a swing at a tennis ball.,44867,
26379,mscoco,A surfer is on a board riding a wave.,81544,
26380,mscoco,Shredded pork sandwich with beans and potato salad.,26129,
26381,mscoco,A man playing a game on the Wii console.,84648,
26382,mscoco,A person is eating a seafood pizza with a knife and fork,12768,
26383,mscoco,A wake boarder getting major air on a very sunny day.,75452,
26384,mscoco,"A corner of a bedroom with a lamp, a bed, and two wall hangings.",99550,
26385,mscoco,A surfer riding a wave in the ocean on a sunny day.,22207,
26386,mscoco,Three young girls are smiling by their sweets.,81703,
26387,mscoco,Military personal serving themselves food at an event.,51654,
26388,mscoco,Man blows out burning birthday candles which makes the flames higher.,96165,
26389,mscoco,A surfboard and paddle are along the shoreline.,66275,
26390,mscoco,A little boy is sitting on a skateboard.,49250,
26391,mscoco,Table with a platter of pizza and a plate with a slice.,25262,
26392,mscoco,Two people standing at a bar eating pastries.,41425,
26393,mscoco,A surfer is walking along the shore line.,60114,
26394,mscoco,The view of a tall snow covered mountain with people on it.,96248,
26395,mscoco,A tennis player taking a swing at a ball.,97760,
26396,mscoco,A pink upholstered chair is in front of the television.,98076,
26397,mscoco,A lady posed to hit a tennis ball on a tennis court.,32425,
26398,mscoco,A person cutting a pizza next to a salad and bottles of wine on wooden table.,91933,
26399,mscoco,A gorgeous display of food on the table.,12807,
26400,mscoco,A person aiming the remote at the tv.,76910,
26401,mscoco,A television remote control is shown on top of a table.,69350,
26402,mscoco,A hot dog on a stick is shown by a campfire.,42207,
26403,mscoco,A picture of a woman laying on the purple sheets of a bed.,36858,
26404,mscoco,A black dinning room table sitting in a yellow dinning room.,6965,
26405,mscoco,An empty desk chair next to a laptop computer sitting on a white desk.,15604,
26406,mscoco,Cats sitting next to each other on furniture.,91708,
26407,mscoco,A pan with three pieces of pepperoni pizza.,46675,
26408,mscoco,A man with a nose ring taking a bite out of a burger.,77503,
26409,mscoco,A person playing tennis on a tennis court.,19484,
26410,mscoco,A man playing a game of tennis on a tennis court.,68253,
26411,mscoco,A man standing in the snow outside a small wooden cabin putting a spoon in his mouth,53722,
26412,mscoco,A sandwich on a plate served with garnish.,40451,
26413,mscoco,The browned cracked crust of a baked berry pie.,62331,
26414,mscoco,A hand holding a remote control is shown in close up with a television in the background.,35060,
26415,mscoco,Group pf people learning how to surf on the beach.,60311,
26416,mscoco,A sandwich served with mixed vegetables and plated.,19436,
26417,mscoco,A young girl holding a remote control in a living room.,80015,
26418,mscoco,A plastic container with mustard on one side and a chili cheese dog on the other half,56816,
26419,mscoco,A guy on a snowboard doing tricks on a rail.,39227,
26420,mscoco,A man and woman eating slices of pizza at a pizzaria,74876,
26421,mscoco,A cat in a living room with a burning fireplace.,11993,
26422,mscoco,Two men riding snowboards in a snow storm down a slope.,9407,
26423,mscoco,A slice of pizza on a  white plate on a  wooden table.,63067,
26424,mscoco,Three beautiful women riding a paddle board on a large body of water.,35122,
26425,mscoco,A small sandwich with lettuce and tomato on it.,27264,
26426,mscoco,A sandwich cut in half and onion rings arranged on a plate.,68802,
26427,mscoco,A large sandwich cut in half sitting on a plate.,50659,
26428,mscoco,A cupcake being decorated with frosted and non pareils.,44997,
26429,mscoco,Donuts going through a machine to be glazed.,88718,
26430,mscoco,Hot dogs on a BBQ being grilled in a backyard.,65655,
26431,mscoco,four people around a table with various plates of food,95482,
26432,mscoco,A man flying through the air on a snow board.,74121,
26433,mscoco,A hospital like bed with brown straps on the bottom,77218,
26434,mscoco,two men one is surfing and the other is giving him a signal to go right,96621,
26435,mscoco,The teenager is airborne while riding the skateboard,6833,
26436,mscoco,A surfer in black is riding a wave in the ocean.,54732,
26437,mscoco,A bride and groom are cutting their wedding cake.,49693,
26438,mscoco,One adult and three kids standing at a table singing happy birthday.,3306,
26439,mscoco,A man next to a large wall holding a paddle.,86282,
26440,mscoco,A bunch of surfers carrying their boards into the ocean.,14477,
26441,mscoco,A Penn tennis bill resting on a tennis racquet,27126,
26442,mscoco,"a room with a small desk and bed, there is a cat laying on the bed.",12004,
26443,mscoco,a take out box is filled with food near some ketchup.,4323,
26444,mscoco,A hospital bed is in a very lived in room.,66962,
26445,mscoco,people gathered around a table getting slices of pizza.,91994,
26446,mscoco,Students in a study hall working on computers.,75482,
26447,mscoco,"A room with a small bed, slippers and a pot.",80550,
26448,mscoco,A man holding a tennis racquet as a tennis ball approaches him.,79700,
26449,mscoco,An adorable husky dog sleeping in a dog bed next to a fan.,11400,
26450,mscoco,Cake topped with fruit and whipped cream sits on a plate.,74771,
26451,mscoco,A person surfing a wave on a yellow surf board in the ocean.,27224,
26452,mscoco,A bearded middle aged man cuddling a teddy bear.,22156,
26453,mscoco,A house being built with lots of wood.,43811,
26454,mscoco,Pizza sitting on a paper plate with a can of pop.,63230,
26455,mscoco,A woman is getting ready to take a bite out of a large sandwich.,67896,
26456,mscoco,A group of people riding surfboards in the ocean.,70003,
26457,mscoco,An artisan pizza with fresh tomato cut into slices.,88679,
26458,mscoco,A cluttered desk with a black chair next to it.,27586,
26459,mscoco,A plae with a sandwich cut in half and french fries.,26065,
26460,mscoco,A boy sitting in a chair with a stuffed animal in front of him.,18578,
26461,mscoco,A man standing on a tennis court serving a ball to a group of kids.,40501,
26462,mscoco,A bed covered in creepy black blankets and pillow cases,64421,
26463,mscoco,Two young men skate down an urban road.,78736,
26464,mscoco,A tennis player looks forward before she serves the ball.,80457,
26465,mscoco,A mother with her baby laying in bed.,27464,
26466,mscoco,A few donuts with icing on a wire rack.,79188,
26467,mscoco,The surfer is surfing on top of the waves.,53046,
26468,mscoco,A sandwich and some sides sit on a tray on a table.,29808,
26469,mscoco,"A very clean bedroom with two beds, lights and a TV.",14755,
26470,mscoco,A dirty laptop turned off on a wood table.,19606,
26471,mscoco,A snowboarder is going downhill on the ground.,87668,
26472,mscoco,Meat and food in between two slices of bread on a plate.,62180,
26473,mscoco,A tray full of just bakes mini cupcakes.,12272,
26474,mscoco,surfers in water near pier waiting on the next swell,60351,
26475,mscoco,A man running on the beach with a surfboard.,18394,
26476,mscoco,A dining table has a large pizza and wine glasses.,13198,
26477,mscoco,A man holding a sausage dog and looking at the sausage dog,99005,
26478,mscoco,A water surfing ride attended by an employee.,99832,
26479,mscoco,Several surfers paddling on their boards out in the ocean.,53952,
26480,mscoco,Two young girls on skateboards with a beagle in the front.,99618,
26481,mscoco,A man holding a surf board standing on the shore of the beach,38041,
26482,mscoco,"A decorated hair salon cake with brush, comb, razors, scissors and shaving cream",69630,
26483,mscoco,A Wii game system and accessories are sorted out for sale.,20293,
26484,mscoco,"A man standing on his snowboard  by the woods,",97377,
26485,mscoco,"A living room with sofa, lamp and tv in it.",26033,
26486,mscoco,A group of young children playing soccer on a field.,28367,
26487,mscoco,A brown sofa and ottoman with pillows and remotes.,64622,
26488,mscoco,A group of teenagers are playing tennis outdoors.,45499,
26489,mscoco,A crowd standing around a bed next to a building.,92085,
26490,mscoco,A person spreading jam on bread over a pizza.,43637,
26491,mscoco,A man does a jump on a skateboard.,40271,
26492,mscoco,A man watersurfing on a white board in choppy water,18492,
26493,mscoco,A snowboarder doing a trick in the air with a building behind,23920,
26494,mscoco,A woman is hitting the ball with a tennis racket on the tennis court.,63083,
26495,mscoco,two people riding surf boards on a wave,50146,
26496,mscoco,Three cats are lying on an unmade bed.,14828,
26497,mscoco,A Siamese cat taking a nap on a flowery bed with pillow.,51259,
26498,mscoco,Surfer riding waves on their surfboards in the ocean.,72601,
26499,mscoco,An image of a bedroom with a bed in the middle if the room,41597,
26500,mscoco,A tennis player is biting his towel as he walks to the back of the court.,52634,
26501,mscoco,A woman touches her butt with a tennis racket in hand.,62413,
26502,mscoco,An extravagant bedroom with focus on the chandelier.,8613,
26503,mscoco,A boy with a baseball bat is in front of a TV.,67832,
26504,mscoco,A baby laying on a bed looking at a stuffed elephant.,40325,
26505,mscoco,A surfer surfing on the surfboard with an oar in the ocean.,62285,
26506,mscoco,A MAN TAKING A SWING AT A TENNIS BALL.,95045,
26507,mscoco,People playing video games while someone watches in a library,2924,
26508,mscoco,A hotdog next to a plate of chili cheese fries on top of a table.,66936,
26509,mscoco,A  young man skateboarding on indoor wooden ramps.,82948,
26510,mscoco,A man holding a surfboard walking on a beach next to the ocean.,57682,
26511,mscoco,A man in a wetsuit with a surfboard standing on a beach.,26924,
26512,mscoco,One cheese pizza cooked and sliced on a pan.,85574,
26513,mscoco,A man holding a surfboard while standing on a sandy beach.,83793,
26514,mscoco,A ladder leading up to a loft filled with Christmas decorations and teddy bears.,7430,
26515,mscoco,A group of children playing a game of soccer.,5313,
26516,mscoco,A group of children playing a game of soccer.,28341,
26517,mscoco,A close up image of a variety of donuts.,76579,
26518,mscoco,Two young women sitting on a couch one of them using a laptop.,23320,
26519,mscoco,A toddler eating food with a bib on the table.,75072,
26520,mscoco,a piece of cake on a plate near a cup of coffee on a table,2514,
26521,mscoco,A man leaping off the side of a cliff while skiing.,97077,
26522,mscoco,A woman brings a man a whole cake.,40994,
26523,mscoco,Pizzas sitting on a table next to a bottle of wine.,28376,
26524,mscoco,A hot dog on a bun with pickles and tomatoes is displayed.,28410,
26525,mscoco,A surfer on a white board riding a small wave.,84785,
26526,mscoco,A man falling off a surfboard while riding a wave.,54279,
26527,mscoco,Small pizza sits on a plate on a restaurant table.,20811,
26528,mscoco,A woman riding a surfboard while in the ocean.,70994,
26529,mscoco,A tennis player using his shirt to dry his face during a tournament game.,13297,
26530,mscoco,A sexy young blonde woman holding a tennis racquet.,27559,
26531,mscoco,a statue of two people surfing in a fountain,53080,
26532,mscoco,A woman holding a hotdog and reaching for ketchup at a food cart.,94072,
26533,mscoco,"A bedroom with a large window, bed and floor lamp.",64648,
26534,mscoco,A picture of a vacant home's kitchen and living room.,73811,
26535,mscoco,A tennis player lies on the soft grass,1374,
26536,mscoco,A tray containing five different flavors of donuts.,86544,
26537,mscoco,a man and his baby are looking at some donuts,20785,
26538,mscoco,a person riding a surf board on a small wave,92840,
26539,mscoco,a young person riding a surf board on a wave,37726,
26540,mscoco,a man in a blue shirt is playing tennis,89016,
26541,mscoco,A pizza topped with flowers on a pizza pan sitting on a wooden table.,14883,
26542,mscoco,A surfer in a wetsuit stands with his surfboard and bicycle at the beach.,18130,
26543,mscoco,A plate with a pizza sitting on top of a wooden table.,97997,
26544,mscoco,Women are playing tennis on a blue court.,36038,
26545,mscoco,two women are cutting and preparing a pizza,14281,
26546,mscoco,Surfers on the beach changing their wet suits.,93808,
26547,mscoco,A young woman cutting into a cake and serving it.,20219,
26548,mscoco,Four young men in a sitting area stand looking towards the opposite side of the room.,39734,
26549,mscoco,A group of teddy bears sitting on top of a bunk bed.,35608,
26550,mscoco,A man on a dirt tennis court is crouched in position.,70642,
26551,mscoco,A plate of bread with jam and powdered sugar on it.,12178,
26552,mscoco,A man holding a pizza pie with a section missing.,64347,
26553,mscoco,An open window overlooking a city in a bedroom.,60487,
26554,mscoco,A young boy poses next to his homemade pizza.,5801,
26555,mscoco,a small boy is chewing on something yellow,95914,
26556,mscoco,A messy bed in a bedroom between two tables with lamps.,58787,
26557,mscoco,A plate of sprinkled doughnuts with a persons mouth open in the background.,73636,
26558,mscoco,A kitchen counter with plates of beans and hot dogs.,31559,
26559,mscoco,A tennis player with his leg up in the air and a racket in one hand.,55738,
26560,mscoco,A snowboarder with goggles stands still on the slope.,24101,
26561,mscoco,A surfer looks back as another surfer catches a wave.,73703,
26562,mscoco,Two teams of girls playing soccer in a field.,30940,
26563,mscoco,A woman sitting in a chair using a cell phone.,77978,
26564,mscoco,A man cutting a wedding cake in a kilt with his bride.,18595,
26565,mscoco,a surfer surfing on a sunny day and a pier in the background,54409,
26566,mscoco,a small girl with sunglasses is hitting a tennis ball,44609,
26567,mscoco,A partially eaten vanilla frosted doughnut with sprinkles,62180,
26568,mscoco,A woman in a bikini top carries a surf board near the water.,40726,
26569,mscoco,A child and an older female in the bathroom with a toothbrush.,95539,
26570,mscoco,A surfer carrying his surf board out of the ocean.,15359,
26571,mscoco,A small bedroom has striped wallpaper going floor to ceiling,18546,
26572,mscoco,A bloody arm with iv's inserted into an injury victim's arm are depicted in this graphic shot.,9437,
26573,mscoco,A toasted sandwich sits on a wooden cutting board.,95240,
26574,mscoco,A woman with tennis racket and ball wearing all white.,77220,
26575,mscoco,"Sandwich, iced drink, and a pair of glasses sitting next to each other.",41033,
26576,mscoco,"Bedroom with a bed, dresser, and small picture hanging on the wall.",7208,
26577,mscoco,Three muffins sit on a chair and one muffin is missing a bite.,56156,
26578,mscoco,A male tennis player in a green shirt during a match.,33292,
26579,mscoco,Two donuts sitting on a brown paper wrapper.,20752,
26580,mscoco,A woman on a tennis court with a racket in one hand and a ball in the other.,68185,
26581,mscoco,"A white pizza sliced in on a board along with two plates, utensils and pink napkins.",43148,
26582,mscoco,this image has no pictures displayed to describe,38137,
26583,mscoco,a person skateboards down the street near hay,93625,
26584,mscoco,A young boy eating breakfast in bed.,81058,
26585,mscoco,Two young children are playing together on a Wii.,87435,
26586,mscoco,People sit around a table that has a pizza on a glass stand.,92925,
26587,mscoco,A pizza with thick crust sitting on a table.,50435,
26588,mscoco,A woman prepares a pizza while a man watches.,31024,
26589,mscoco,A man is performing skateboard tricks in a public area.,10754,
26590,mscoco,a person riding a wake board on a body of water,17529,
26591,mscoco,A man is surfboarding right up to the steep shoreline.,37888,
26592,mscoco,A woman standing with a remote in her hand,61163,
26593,mscoco,"An empty room with a table, a desk, and chairs.",53425,
26594,mscoco,a computer keyboard sitting on a chair on a sidewalk,99176,
26595,mscoco,a person riding a surf board on a small wave,76670,
26596,mscoco,an old fashioned television on a city side walk,57123,
26597,mscoco,A group of people riding surfboards on waves in the ocean.,25933,
26598,mscoco,A hand pulls a slice of mushroom pizza from the pie.,7800,
26599,mscoco,A large sandwich filled with sausages on a tray.,94334,
26600,mscoco,A young sexy woman holding a tennis racquet on a tennis court.,32529,
26601,mscoco,A soccer player in the midst of kicking a soccer ball.,93339,
26602,mscoco,A person with their feet up taking a picture.,96194,
26603,mscoco,A man falling off a surfboard on top of a foamy wave.,22840,
26604,mscoco,A girl taking a swing at a baseball during a game.,70715,
26605,mscoco,A cat laying on a bed in front of a book shelf.,22938,
26606,mscoco,A young man riding a skateboard down a dark street.,73522,
26607,mscoco,A young boy kneeling down on a snowboard on a snow covered field.,56951,
26608,mscoco,Two television remotes sitting on the arm of a chair.,79696,
26609,mscoco,A dorm room with a single bed and a desk.,75175,
26610,mscoco,Three donuts in a box that is open and on a bike.,31782,
26611,mscoco,A hand holding a sandwich wrapped in black and white checkered wrapping.,16129,
26612,mscoco,Two cooked hot dogs on a plate with parsley.,21796,
26613,mscoco,Two hot dogs covered in cheese and tomatoes in a carton.,56084,
26614,mscoco,A room filled with a metal rack with white pieces of cloth resting on it.,70235,
26615,mscoco,A man riding a surfboard on a wave in the ocean.,7777,
26616,mscoco,A young man riding a surfboard with only one leg.,10326,
26617,mscoco,A girl sitting on a bed is taking a self portrait.,22447,
26618,mscoco,"Small bedroom with a bed, lamp, dresser, and a small chair.",50034,
26619,mscoco,A father and son play Wii in the living room.,60559,
26620,mscoco,A woman works the counter at a bakery.,45512,
26621,mscoco,An Italian dish is presented on a white plate.,60836,
26622,mscoco,A pizza cutter shaped like a spaceship ready to cut a pizza.,48004,
26623,mscoco,"Two beds with decorative wooden headboard and foot board, one is a double and one is a single",9812,
26624,mscoco,Group of men all playing a soccer match together.,19147,
26625,mscoco,a man sitting at a table with a plate full of food,68282,
26626,mscoco,A person sits across from a pizza ready to be served.,41393,
26627,mscoco,A little girl is standing by a see-through curtain.,58680,
26628,mscoco,two people laying in bed operating separate laptops,90045,
26629,mscoco,a person on a tennis court in tennis wear,20224,
26630,mscoco,Two young people playing a game of tennis.,66665,
26631,mscoco,A young boy holding a snow board and a pair of shoes.,59595,
26632,mscoco,A soccor player trying to kick the ball but kicking the other player instead.,60131,
26633,mscoco,A young a boy eating a chocolate sprinkled covered donut.,13740,
26634,mscoco,A man in a wetsuit surfing a wave on a surf board.,72562,
26635,mscoco,A living room with a hard wood floor and a dinning room table nearby.,34935,
26636,mscoco,Sugar donuts sitting in a white paper bag.,87796,
26637,mscoco,Dessert and a bottle of alcohol sitting on a table.,87976,
26638,mscoco,A Nintendo Wii controller sitting on a white table.,57717,
26639,mscoco,Two towels shaped like swans sitting on a bed.,61005,
26640,mscoco,"A plate with pizza slices, chips, and cole slaw.",22190,
26641,mscoco,A man leaning on his hands on a tennis court.,4584,
26642,mscoco,A sandwich filled with cheese and meat on a wrapper.,64125,
26643,mscoco,A video game controller sitting next to TV remotes.,45796,
26644,mscoco,A person riding a surfboard doing a flip over a wave.,39120,
26645,mscoco,Two beds sitting side by side in a hotel room.,52779,
26646,mscoco,two brown dogs are laying next to each other,25310,
26647,mscoco,"Computer desk setup with monitor, wireless keyboard, and other electronic devices.",15876,
26648,mscoco,A guy on a skateboard performs a trick on a half pipe.,61140,
26649,mscoco,A man flying off the side of a cliff on a snowboard.,96387,
26650,mscoco,Two women walking on top of a tennis court holding tennis racquets.,83009,
26651,mscoco,two people holding hands while on surfboards in the water,22270,
26652,mscoco,A skier flying down a snow covered hill into a pool.,61151,
26653,mscoco,A group of people are taking surfing lessons.,15414,
26654,mscoco,A man about to hit a tennis ball on a concrete court.,89751,
26655,mscoco,A woman walking next to a snowboard on a ski covered slope.,50818,
26656,mscoco,A radio sitting on a table next to a record player.,84970,
26657,mscoco,A group of people walking on a beach next to the ocean.,64255,
26658,mscoco,Kid seductively eating a hot dog at a baseball game.,78502,
26659,mscoco,A small dog chewing on hot dog like dog toy.,85462,
26660,mscoco,Set of three plates sitting on a small metal display.,81850,
26661,mscoco,This skate boarder is leaning back on his board.,12798,
26662,mscoco,Five doughnuts are left in the open box.,22828,
26663,mscoco,A child eating a piece of cheese pizza.,92179,
26664,mscoco,A cheesy pizza has mushrooms sliding off of it.,56974,
26665,mscoco,A person wearing a wetsuit with a surfboard under one arm.,27631,
26666,mscoco,A man grins as he takes a doughnut from a plate,69934,
26667,mscoco,A man is playing tennis in front of steps,24909,
26668,mscoco,A computer and miscellaneous items on a wooden desk,99642,
26669,mscoco,A family gathers around a birthday cake and poses for picture.,26845,
26670,mscoco,A small girl plays with a soccer ball in the yard,81110,
26671,mscoco,A female toddler who just finished eating with a bow in her hair,65575,
26672,mscoco,A sandwich on a bun with a pickle on the side.,18853,
26673,mscoco,A cracker is on a plate next to some mint.,49314,
26674,mscoco,A short order cook is preparing and packing an order from the assembly line.,30646,
26675,mscoco,A table with two chairs with a pink hairdryer on top.,17614,
26676,mscoco,A remote control on a wooden table in front of a television.,26037,
26677,mscoco,A surfer is riding a very large wave.,23787,
26678,mscoco,A table set out with a plate of sandwiches and a cup of coffee.,86858,
26679,mscoco,A picture of a tennis player yelling passionately.,84256,
26680,mscoco,A guy wearing a wetsuit surfing a wave.,20813,
26681,mscoco,A little girl blowing out the candles of a cake.,31801,
26682,mscoco,A woman is playing tennis on a tennis court.,19844,
26683,mscoco,A man holding a red surfboard at a beach looking at the water.,38276,
26684,mscoco,A single skater boarder travels along a deserted walkway.,85187,
26685,mscoco,a person wearing a green hat playing nintendo wii,98843,
26686,mscoco,a plate with a sandwich and chips on a table,4255,
26687,mscoco,A plush alligator on a bed covered with a bedspread and pillows with a lamp on above the bed.,64137,
26688,mscoco,a person smiling eating a piece of pizza,91294,
26689,mscoco,A MAN ON A SURF BOARD IN THE WATER WITH HILLS AND RV'S IN THE BACKGROUND,83613,
26690,mscoco,Two plates of food sitting on the table,52506,
26691,mscoco,"French fries, two hot dogs, a pickle, and cup on a table.",78240,
26692,mscoco,A man in a blue wetsuit surfing on a wave.,35315,
