case_number,source,prompt,evaluation_seed,celebrity
37,mscoco,A picture of a man playing a violin in a kitchen.,41009,
38,mscoco,A shot of an elderly man inside a kitchen.,28856,
39,mscoco,A trio of dogs sitting in their owner's lap in a red convertible.,13147,
40,mscoco,A cat in between two cars in a parking lot.,2670,
41,mscoco,A small car is parked in front of a scooter,64740,
42,mscoco,A door with a sticker of a cat door on it,52194,
43,mscoco,An office cubicle with multiple computers in it,85612,
44,mscoco,A pinewood and green modern themed kitchen area.,33034,
45,mscoco,A kitchen is shown with wooden cabinets and a wooden celling.,91523,
46,mscoco,A group of people riding mopeds in a busy street.,69072,
47,mscoco,A person walking in the rain on the sidewalk.,81457,
48,mscoco,A parade of motorcycles is going through a group of tall trees.,70097,
49,mscoco,a modern flush toilet in a bathroom with tile.,41670,
50,mscoco,Fog is in the air at an intersection with several traffic lights.,72777,
51,mscoco,An airplane with its landing wheels out landing.,93360,
52,mscoco,Little birds sitting on the shoulder of a giraffe.,5425,
53,mscoco,a man with a bike at a marina,45169,
54,mscoco,A man is sitting on a bench next to a bike.,84823,
55,mscoco,People are waiting for the bus near a bus stop.,3670,
56,mscoco,a man sleeping with his cat next to him,36179,
57,mscoco,four urinals in a public restroom with a window,25477,
58,mscoco,A small child climbs atop a large motorcycle,89741,
59,mscoco,A large U.S Air Force plain sits on an asphalt ramp.,57643,
60,mscoco,A black and white photo of an older man skiing.,46637,
61,mscoco,Riding a motorcycle down a street that has no one else on it.,81839,
62,mscoco,An all white kitchen with an electric stovetop.,70873,
63,mscoco,The telephone has a banana where the receiver should be.,62254,
64,mscoco,The young man is stirring his pot of food with a wooden spoon.,44183,
65,mscoco,A fighter jet is flying at a fast speed.,76887,
66,mscoco,A public bathroom with a bunch of urinals.,82315,
67,mscoco,The airplane is on the runway with two young men standing by.,4147,
68,mscoco,The woman in the kitchen is holding a huge pan.,16720,
69,mscoco,A toilet sits next to a window and in front of a shower.,94272,
70,mscoco,A dog and a goat with their noses touching at fence.,58805,
71,mscoco,Pedestrians walking down a sidewalk next to a small street.,14625,
72,mscoco,A man standing in a kitchen while closing a cupboard door.,41678,
73,mscoco,A photograph of a kitchen inside a house.,16817,
74,mscoco,a bike leaning on a metal fence next to some flowing water.,58906,
75,mscoco,a small toilet stall with a toilet brush and 3 rolls of toilet paper,60888,
76,mscoco,A dual sink vanity with mirrors above the sinks.,604,
77,mscoco,A fireplace with a fire built in it.,25350,
78,mscoco,The sign of a restaurant in the outside of the store.,15596,
79,mscoco,an airport with one plane flying away and the other sitting on the runway,36194,
80,mscoco,"a counter with vegetables, knife and cutting board on it.",83202,
81,mscoco,A boat that looks like a car moves through the water.,10169,
82,mscoco,A delivery truck with an advertisement for Entourage.,43593,
83,mscoco,A black and white toilet with a plunger.,2689,
84,mscoco,A bike leaning against a sign in Scotland.,68696,
85,mscoco,A dog sitting between its masters feet on a footstool watching tv,64297,
86,mscoco,Women father around a desk and machinery in a factory.,66052,
87,mscoco,A few items sit on top of a toilet in a bathroom stall.,6237,
88,mscoco,A bathroom with a poster of an ugly face above the toilette.,4419,
89,mscoco,A dirt bike rider doing a stunt jump in the air,54899,
90,mscoco,A couple of birds fly through a blue cloudy sky.,49590,
91,mscoco,A picture advertising Arizona tourism in an airport,45863,
92,mscoco,Man in motorcycle leathers standing in front of a group of bikes,70037,
93,mscoco,A variety of pots are stored in a nook by a fireplace.,17016,
94,mscoco,A car is stopped at a red light,54156,
95,mscoco,A bathroom with a traditional toilet next to a floor toilet.,92514,
96,mscoco,A group of people preparing food in a kitchen.,34982,
97,mscoco,Posted signs point the way through a parking garage.,76569,
98,mscoco,A green car on display next to a busy street.,49222,
99,mscoco,A large passenger jet taking off from an airport.,87976,
100,mscoco,Young woman carrying an opened umbrella in a city neighborhood.,36632,
101,mscoco,An older man backing up a truck with a bicycle in it's flat bed.,24012,
102,mscoco,Set of toy animals sitting in front of a red wooden wagon.,88656,
103,mscoco,A group of men standing in front of a bar having a conversation.,29444,
104,mscoco,A children play area absent of any children.,81366,
105,mscoco,Fruit in a jar filled with liquid sitting on a wooden table.,42517,
106,mscoco,A woman wearing a hat & pink top takes a selfie in front of a bathroom mirror.,1699,
107,mscoco,A work station in use inside an office.,65251,
108,mscoco,Three computer screens showing a panoramic beach scene.,12316,
109,mscoco,Elephants are in a long line with people on top of them.,5121,
110,mscoco,A bicycle store shows two males leaning toward a bike.,89688,
111,mscoco,City traffic and pedestrians are headed in multiple directions on the street.,92488,
112,mscoco,There are some dirt bike riders taking a sharp turn,55189,
113,mscoco,A large group of motorcycle riders collect in a parking lot.,31088,
114,mscoco,People sitting under an umbrella looking at the scenery.,11980,
115,mscoco,A cow standing next to a damaged car on a dirty lot.,79355,
116,mscoco,A striped plane flying up into the sky as the sun shines behind it.,22651,
117,mscoco,A dog driving an SUV in an open grass covered field.,25962,
118,mscoco,A customized motorcycle with more in the background.,87586,
119,mscoco,A small wooden table covered with delicious vegetables.,72342,
120,mscoco,A sculpture of two women stting on a bench with their purses on the ground while people standing in a line behind them.,84582,
121,mscoco,A couple on a motorcycle in front of a bus and a metermaid car,91607,
122,mscoco,A red motorcycle parked on a sidewalk near multi-story buildings.,34269,
123,mscoco,A model standing next to a scooter in the middle of a room of people,61883,
124,mscoco,An airplane is doing tricks and emitting smoke.,65938,
125,mscoco,Computer monitor and accesories sitting on a desk.,24200,
126,mscoco,A group of people skiing down a snow covered slope.,70299,
127,mscoco,A woman takes a selfie in front of a bathroom mirror.,94278,
128,mscoco,Boy rides skateboard and does trick over stairs.,80162,
129,mscoco,Three young people in a kitchen pointing to a pizza.,36210,
130,mscoco,Assorted flavored donuts being grabbed by multiple hands.,77756,
131,mscoco,An outside doorway to a restroom showing a destroyed wall and damaged floor.,30124,
132,mscoco,A man stands with his bike in ankle deep water in a flooded city.,89971,
133,mscoco,There is very little traffic at this city intersection.,1066,
134,mscoco,A tabby cat laying on a cat scratcher in front of a bicycle wheel.,47435,
135,mscoco,This a view from an airplane of the landscape below.,2857,
136,mscoco,"A bathroom with double sinks, mirrors, toilet and towel racks.",43009,
137,mscoco,Raw cookies in a pan on the counter and baked cookies in a pan on the stove.,51873,
138,mscoco,Tub and shower on platform in modern tiled bathroom.,44012,
139,mscoco,An orange reddish rose in a vase filled with water on top of a table.,68992,
140,mscoco,A cat pausing as it's picture is taken.,21718,
141,mscoco,A row of park benches on the side of a green grassy hill.,78007,
142,mscoco,A man in an ATV is moving the cows along.,7552,
143,mscoco,The view of a large bathroom with a walk in closet.,15294,
144,mscoco,"Many sheep grazing in a large, green pasture.",56793,
145,mscoco,A black trash bag in a restroom next to a sink.,91062,
146,mscoco,A young man standing next to a race car with the red sox logo on it's hood.,47749,
147,mscoco,A guy sitting on his motorcycle while a woman stands beside him,93338,
148,mscoco,An adorable caleco cat sitting underneath a bicycle.,30304,
149,mscoco,An adorable cat attempts to hide in a purse to steal the persons identity.,62285,
150,mscoco,A very big teddy bear is next to a woman.,83334,
151,mscoco,A BMW motor cycle parked next to shrub..,19005,
152,mscoco,A photograph taken from an airplane window while in flight.,87363,
153,mscoco,A clean kitchen with the windows white and open.,49142,
154,mscoco,A man sitting on a stone block talking on a cell phone.,41014,
155,mscoco,A yellow stripped cat sitting in a bathroom sink.,13464,
156,mscoco,A person in a helmet standing by their motorcycle.,88045,
157,mscoco,A cafeteria type kitchen that is not in use.,10412,
158,mscoco,A young man jumping up into the air to catch a Frisbee.,72378,
159,mscoco,A black motorcycle parked in front of trees.,86021,
160,mscoco,A glass bowl filled with oranges on a table.,72208,
161,mscoco,A yellow dune buggy on display amongst other automobiles.,22338,
162,mscoco,A young attractive woman sitting on a toilette on the side of a street.,4296,
163,mscoco,A woman is taking a picture of herself in a bathroom mirror.,40647,
164,mscoco,A young woman using a laptop computer while sitting on a bunk bed.,20052,
165,mscoco,A toilet in a stall with remote control buttons.,95809,
166,mscoco,A skateboarder is riding his skateboard at night.,74803,
167,mscoco,An old victorian style bed frame in a bedroom.,45518,
168,mscoco,Two computers sitting on top of a desk.,38201,
169,mscoco,A young child stands in the kitchen with an adult.,76099,
170,mscoco,A woman kisses a man as they sit on a motorcycle.,7315,
171,mscoco,A man and a woman cook in the kitchen.,33160,
172,mscoco,A picture taken from the driver seat of car at a stop sign.,48874,
173,mscoco,A black and white cat sits near a window looking outside.,44024,
174,mscoco,The exterior of an airport with some planes.,8266,
175,mscoco,A cat looking inside of a door from the outside.,42254,
176,mscoco,A person in a kitchen looking at the oven.,64627,
177,mscoco,An overview picture of a street at night.,87654,
178,mscoco,two women loading their bicycles onto a bus rack,43624,
179,mscoco,A view of a bathroom that is clean.,45536,
180,mscoco,A picture of a white gas range with figurines above.,35501,
181,mscoco,A street scene with several cars and a bus.,18246,
182,mscoco,a person riding skis in the middle of a snowy street,85943,
183,mscoco,A close up of a bike brake on a bicycle.,75512,
184,mscoco,People walking toward an airplane to board it.,66961,
185,mscoco,A ski resort that has a couple people outside.,97940,
186,mscoco,A woman uses a paintbrush on a melting candle.,78190,
187,mscoco,A toddler celebrates his birthday with a cupcake.,83710,
188,mscoco,One white motorcycle and one green motorcycle parked on the road,85041,
189,mscoco,1 military jet fighter flying in formation alongside a 1 military propeller pilot.,31506,
190,mscoco,Fruit and vegetables are hanging in a metal basket.,90870,
191,mscoco,A giraffe and a zebra checking each other out.,38299,
192,mscoco,"Oranges in a basket, a pillow and a bottle of liquor.",12810,
193,mscoco,A man wearing a blue bow tie and a fedora hat in a car.,52790,
194,mscoco,The kitchen has many grill with pots hanging all around.,740,
195,mscoco,Light from an open door shines on a simple wooden pew in a church.,60177,
196,mscoco,A dog with goggles is in a motorcycle side car.,39678,
197,mscoco,A man is walking down the street in front of a red door.,27929,
198,mscoco,A woman holding a sheep by its front legs.,64190,
199,mscoco,A man flying a kite in a park on a clear day,85576,
200,mscoco,A house boat along the water has bicycles on deck.,84693,
201,mscoco,Four giraffes in the wild eating from trees.,98366,
202,mscoco,A large airplane is on the airport runway.,60899,
203,mscoco,A parked motorcycle with a red enclosed side car.,84614,
204,mscoco,A yellow and blue train is next to an overhang.,73321,
205,mscoco,A stoic looking cat sits in a green bowl.,86600,
206,mscoco,A man in a uniform standing on a motorcycle in front of a crowd.,37142,
207,mscoco,A oneworld passenger plane taking off from an airport.,24775,
208,mscoco,A girl is sitting by her dog on the stairs.,55112,
209,mscoco,An office with a leather couch surrounded by books.,58846,
210,mscoco,Women taking picture of themselves while brushing their teeth.,21835,
211,mscoco,Motorcyclist is taking a turn while onlookers observe,79501,
212,mscoco,An empty kitchen filled with dishes and appliances.,98854,
213,mscoco,A stone building with a clock displayed on the outside.,63897,
214,mscoco,"Entertainment room with rack of dvds, tv and seating area.",83525,
215,mscoco,A clean white bathroom with a simple mirror above the vanity.,34991,
216,mscoco,An oven in a kitchen with a stove on top in between counter tops.,28527,
217,mscoco,Three airplanes on display behind a high fence.,93680,
218,mscoco,A bathroom sink and towels hanging on the door.,2501,
219,mscoco,A white sink sitting underneath a round mirror.,1203,
220,mscoco,A group of women operating a car wash.,13712,
221,mscoco,A polie officer standing next to a  motorcycle parked on the street.,99063,
222,mscoco,A group of different animals are grazing in the wild.,39079,
223,mscoco,An airplane on the runway either just landed or ready to take off.,83151,
224,mscoco,A motorcycle rally on the street with many spectators.,71189,
225,mscoco,an empty modern style bathroom for two people,10836,
226,mscoco,A car is parked on dry grass with kites overhead.,55529,
227,mscoco,Two sheep are looking over a cement wall.,39121,
228,mscoco,People are looking at a decorative cake with long candles.,53653,
229,mscoco,A white bathroom has a white shower curtain.,89257,
230,mscoco,A person sits on top of a motorcycle with a stuffed toy.,57261,
231,mscoco,"A woman, man, and a dog standing in the snow.",17536,
232,mscoco,A bathroom with a large bathtub and sink under a large mirror.,81949,
233,mscoco,Car parked at meter with license plate that says SUPABAAD.,75009,
234,mscoco,a wooden and metal bench near a over grown bush,84275,
235,mscoco,People standing on a roadway next to a vintage motorcycle.,46814,
236,mscoco,A dog standing next to an address marker and a woman holding an umbrella.,4572,
237,mscoco,A motorcycle parked next to a yellow thing and tree.,63748,
238,mscoco,A close up detail of an ornate brickwork cathedral,88938,
239,mscoco,The plane is flying through a clear blue sky.,42391,
240,mscoco,An elephant is crossing a road while a jeep is parked watching.,61891,
241,mscoco,An old floor standing tv next to a leather couch.,71695,
242,mscoco,A car stopped at a traffic light with it's brake lights on.,97248,
243,mscoco,People standing around a park bench next to a bicycle.,35295,
244,mscoco,A man standing outside of a building next to bicycles.,59157,
245,mscoco,Empty seats in front of a building on a sidewalk.,63329,
246,mscoco,A dog rides in a cart pulled by a man on a bike.,2438,
247,mscoco,Two bicycle riders riding in the city at night.,90436,
248,mscoco,A white kitchen with marble countertops and stone floors.,94645,
249,mscoco,A bathroom with a vanity mirror toilette and kitchen sink next to a shower.,26084,
250,mscoco,A lone toilet sits in a large bathroom.,69399,
251,mscoco,Two dogs in a car looking out the window.,72155,
252,mscoco,A bathroom with a black and white checkered floor.,56732,
253,mscoco,A man riding a dirt bike on a country road in a forest.,33001,
254,mscoco,A fighter jet doing tricks with smoke trailing behind it.,37667,
255,mscoco,A little girl is mixing in a  kitchen bowl while standing on a chair.,12361,
256,mscoco,three motor cycle racers posing on their parked bikes,41815,
257,mscoco,A cat on the lid of a toilet looking perturbed.,15004,
258,mscoco,A home with lots of wood darkly stained.,32637,
259,mscoco,Two people riding different colored horses down a dirty road.,44111,
260,mscoco,A living room with a large tv and pictures all around.,81763,
261,mscoco,A man sits on a toilet while working on his computer at his desk.,12466,
262,mscoco,A bathroom with a sink and a toilet.,94595,
263,mscoco,A flying plane with smoke trailing behind it.,19308,
264,mscoco,Part of train car with a door to the rear connected to the car behind it,51325,
265,mscoco,A man is cooking in a crowded kitchen.,44170,
266,mscoco,A toilet in a restroom next to a toilet paper dispenser,52285,
267,mscoco,A rock wall next to a green tiled room.,54987,
268,mscoco,A toilet bowl with no toilet seat in a restroom,71417,
269,mscoco,Full grown cat laying down and sleeping on top of a car.,15400,
270,mscoco,Kitchen area with counter top space and dining room table.,14390,
271,mscoco,two lines of motorcycles driving down the road while a crowd watches,39890,
272,mscoco,A group of older people sitting on a park bench with a dog on a leash.,31219,
273,mscoco,A bathroom with a sliding shower door next to a toilet.,30354,
274,mscoco,A toilet on the outside of a building next to a parking meter.,49199,
275,mscoco,"A view of a kitchen with cabinets, a sink and a clothes washer.",1721,
276,mscoco,"The bathroom toilet with the cover up, sink, and bathroom items are shown.",76545,
277,mscoco,Several pieces of art and a painting on display,11217,
278,mscoco,Motorcyclists and a bicycle are parked on a yard.,64958,
279,mscoco,The sightseeing boat streams along the river joined by a plane,61324,
280,mscoco,A woman hovering over food on a wooden table.,29479,
281,mscoco,A Marine that is looking at his cell phone.,44841,
282,mscoco,A man with glasses riding in a car with an adorable dog in the backseat.,11012,
283,mscoco,A man riding on the back of a brown horse in front of a truck.,90092,
284,mscoco,A peson riding a bike down a long narrow road.,81179,
285,mscoco,An airliner taking off from an airport runway.,77880,
286,mscoco,A dog wearing a protective cone around it's head watching TV.,16050,
287,mscoco,A man riding a bicycle down a sidewalk.,61946,
288,mscoco,A cat sniffing an upside down blue bicycle.,11792,
289,mscoco,A celebration with cake for Navy members stationed in Thailand,30267,
290,mscoco,a boy wearing headphones using one computer in a long row of computers,27322,
291,mscoco,A bathroom with a toilette with it's seat down.,27268,
292,mscoco,A kitchen filled with dishes and appliances with lots of cupboards..,11022,
293,mscoco,Two adorable birds perched on a piece of bamboo.,4544,
294,mscoco,A messy kitchen with pots and pans laying around.,71272,
295,mscoco,A man and a woman standing next to a motor cycle.,26846,
296,mscoco,A large bathroom with an enclosed toilet and a large sink.,56005,
297,mscoco,An office desk holding multiple computers and various supplies.,71044,
298,mscoco,A man wearing a striped suit standing next to butcher knives.,82626,
299,mscoco,A woman sitting at a table while holding a pair of scissors.,23695,
300,mscoco,An old picture of a family on their farm.,8004,
301,mscoco,A bathroom with two urinals and a sink.,63220,
302,mscoco,A kitchen cluttered with dishes with a stove and oven.,929,
303,mscoco,An airplane flying in a blue sky with it's landing gear down.,49328,
304,mscoco,A wooden bathroom with a wooden toilet next to a window.,91007,
305,mscoco,Dog in parking lot and on a leash.,49060,
306,mscoco,Man on a bicycle riding on the road next to a river.,84031,
307,mscoco,A girl sitting on a bench in front of a stone wall.,60768,
308,mscoco,Three Mercedes Benz on the top of a train as cargo,21115,
309,mscoco,A man sitting on a parked motorcycle on the street,82340,
310,mscoco,A birthday boy with car shaped cake and candles on it.,27392,
311,mscoco,A brown dog standing on the kitchen floor looking up.,21474,
312,mscoco,A bathroom is very colorful with blue yellow and red.,25275,
313,mscoco,A collection of photos of an old motorcycle and parts.,74967,
314,mscoco,A man sitting in a window ledge with a cell phone in his hand.,17262,
315,mscoco,A little girl in ponytails holding on to a teddy bear.,38461,
316,mscoco,A refrigerator next to a red wall in the kitchen.,58673,
317,mscoco,"A car driving in an intersection, past a furniture shop.",12451,
318,mscoco,A bathroom scene with focus on the toilet.,7448,
319,mscoco,Six people in a boat rowing on a body of water.,56982,
320,mscoco,A chef in a kitchen preparing a meal.,23006,
321,mscoco,A group of rescue workers helping an overturned car,46136,
322,mscoco,A large commercial airplane sitting on the runway.,43305,
323,mscoco,A toilet with an object hanging off of it.,13833,
324,mscoco,An empty bathroom with a shower next to a toilet.,49236,
325,mscoco,A four engine jet transport airplane flying low.,15612,
326,mscoco,A bathroom that has been gutted with the shower basin the only thing left.,34729,
327,mscoco,A blonde woman sitting on a park bench next to a green bike.,75142,
328,mscoco,Two men wearing aprons working in a commercial-style kitchen.,58071,
329,mscoco,A park bench in front of a porch in a green grass filled park.,23299,
330,mscoco,A rotten door leading into a restroom covered in filth.,11621,
331,mscoco,A group of motorcycles parked side by side in front of a donuts shop.,83658,
332,mscoco,A chef in a kitchen standing next to a counter with jars and containers.,50020,
333,mscoco,A urinal is displayed with modern porcelain structuring.,45000,
334,mscoco,"A bathroom with a sink, toilet and shower bathtub combination.",95062,
335,mscoco,A European street scene with a motorcycle and a car.,36351,
336,mscoco,Two large commercial airplanes sitting on the runway.,55018,
337,mscoco,A building with a black and gold clock on it.,59338,
338,mscoco,A group of people sitting around a table under an umbrella.,17056,
339,mscoco,A towel hangs beneath a sink in a bathroom.,25319,
340,mscoco,a bathroom with a bath tub near windows,7211,
341,mscoco,A crowded city street with lots of people walking around.,85110,
342,mscoco,A man stands next to a motorbike on some pavement.,99668,
343,mscoco,An elaborate contraption on a water faucet for a bathtub.,68425,
344,mscoco,Two cups of black coffee sitting next to a coffee pot.,49696,
345,mscoco,Two desktop computer monitors sitting on a desk with a keyboard and mouse.,98292,
346,mscoco,A commuter train traveling down train track next to a rural road.,1323,
347,mscoco,Two street signs are shown against more buildings.,8794,
348,mscoco,A display of a toilet and sink in a store.,54251,
349,mscoco,a plane on an air port run way,34026,
350,mscoco,A baseball player bobble head next to two computer monitors on a desk.,69917,
351,mscoco,A man and two women walking their dogs and hiking in the woods.,10370,
352,mscoco,a person riding a motorcycle on an enclosed road,51591,
353,mscoco,A bathtub is beneath a torn down wall.,65821,
354,mscoco,"An open door leading to a bathroom toilet, with a shower rack and bureau visible.",29285,
355,mscoco,A small plane is taking off from a grassy field.,32084,
356,mscoco,"A hotel room with a flat screen tv, chair, and bed.",84139,
357,mscoco,A young soldier has his picture taken with a young lady with an open jacket and brazier showing.,41120,
358,mscoco,A cubicle desk with two laptops on it.,49197,
359,mscoco,Two big dogs ride beside one another on the same vehicle seat.,15245,
360,mscoco,A motorcycle parked in front of a graffiti covered building.,27673,
361,mscoco,A jumbo jet airplane in flight on a sunny day.,13761,
362,mscoco,A bathroom with an enclosed shower next to a sink and a toilet.,85681,
363,mscoco,A kitchen with a bag from Whole Foods on the counter.,52184,
364,mscoco,a brown and white kitchen with a silver refrigerator,7469,
365,mscoco,A airplane banking to the right as it ascends into the sky,63501,
366,mscoco,A calico cat drinking water from a running tap in a bathroom.,71120,
367,mscoco,A kitchen with an island and window over the sink.,2112,
368,mscoco,A man talking on a cell phone walking an orange bike across a street.,21961,
369,mscoco,a bathroom with a toilet and a bath tub,69806,
370,mscoco,"A kitchen refrigerator with numerous pictures held up by magnets, next to counters and a dining table and chairs.",80312,
371,mscoco,A mounted police officer riding down a city street past parked cars.,66752,
372,mscoco,A bathroom containing a toilet and a sink.,81133,
373,mscoco,A motorcycle with a red seat is on top of a stand.,28927,
374,mscoco,A person holds a flip phone displaying the screen.,97884,
375,mscoco,A couple flying a kite at dusk on the seaside.,71975,
376,mscoco,A street view with a plane flying ahead.,78653,
377,mscoco,A group of fighter jets sitting on an airport tarmac.,57308,
378,mscoco,A hood lifted on a Chevrolet vehicle with a teddy bear on the side.,81849,
379,mscoco,A restroom stall with a white toilet and a toilet paper dispenser.,44940,
380,mscoco,A group of sheep being herded by a black dog.,64205,
381,mscoco,A room filled with bathroom sinks and bath tubs.,32974,
382,mscoco,a girl sitting at a kitchen table in a home,50376,
383,mscoco,A  lawn sitting on a snowy sidewalk by a hydrant.,97276,
384,mscoco,some white and blue porcelain designer toilet bowls,21258,
385,mscoco,A bathroom with all black fixtures in it.,41285,
386,mscoco,A small room with a heater and a desk filled with clutter.,54682,
387,mscoco,a toilet a toilet paper roll and a newspaper,54505,
388,mscoco,a brown horse is walking in between two cars,85742,
389,mscoco,A man in hipster clothes straddling a bicycle on the sidewalk.,80269,
390,mscoco,A modified motorcycle parked with other motorcycles on the pavement.,69725,
391,mscoco,A small bathroom with focus on the shower curtain.,55642,
392,mscoco,An older woman sits in a sweater at the beach.,1308,
393,mscoco,A man is sitting on a bench reading a book.,38224,
394,mscoco,A beige tiled bathroom with white fixtures and a mirror.,1350,
395,mscoco,A pile of feces sits on the back of a public restroom toilet.,89011,
396,mscoco,A plane parked next to a truck next to a house.,9645,
397,mscoco,A street at night is lit up by streetlights.,89455,
398,mscoco,a man is reading a book in a car with a small dog,54622,
399,mscoco,A motorcycle parked next to a bunch more with a plastic sign in front of it.,57917,
400,mscoco,Three birthday candles stand lit on a cake.,77092,
401,mscoco,A motorcycle is parked on a dirt road in a forest.,46098,
402,mscoco,An older floor light sits deserted in an abandoned hospital.,30039,
403,mscoco,A bowl of peeled oranges sitting on a white bowl on a kitchen counter.,96145,
404,mscoco,Racers riding four wheelers while a crowd watches.,42879,
405,mscoco,A combination of black and white sheep grazing in a meadow,76418,
406,mscoco,A blurry motion picture of a person doing a wheelie on a motorcycle.,68131,
407,mscoco,Wild animals grazing near a lagoon surrounded by trees.,30885,
408,mscoco,A person on a motor bike doing a wheelie jump,51053,
409,mscoco,A wild animal drinks water from the toilet bowl.,79287,
410,mscoco,A man in a wetsuit is holding his surfboard on the pier.,88328,
411,mscoco,A massive wooden ship beached on snow covered ground.,18637,
412,mscoco,A bus driving down a street in a small city.,64718,
413,mscoco,The Space Shuttle is being transported by a NASA jumbo jet.,59073,
414,mscoco,A large number of people riding motorcycles down the road.,7074,
415,mscoco,A group of people observing two planes at an air show.,6908,
416,mscoco,An older picture of a large kitchen with white appliances.,19558,
417,mscoco,A young boy stands next to a row of parked motorcycles.,46182,
418,mscoco,A gray cat standing on top of a black car.,4057,
419,mscoco,A man in a tropical print shirt with glasses and long hair is eating a banana.,16337,
420,mscoco,A man sitting on a motorcycle posing in front of a bay.,57147,
421,mscoco,A man sitting on his skateboard in a field.,2967,
422,mscoco,Separate men sitting on park benches playing on phone and reading.,66496,
423,mscoco,A clean white toilet in a stall with a chrome toilet brush.,72356,
424,mscoco,A public bathroom sink and hand drying area.,25988,
425,mscoco,a group of men staring at a cellphone image,57660,
426,mscoco,A kitchen with a granite counter top and faucet.,30981,
427,mscoco,There is a urinal and trash can inside a small room.,11214,
428,mscoco,An old toilet is transformed into a lawn ornament by adding soil and plants.,86952,
429,mscoco,Mopeds and bicycles parked next to parking meters.,8526,
430,mscoco,A new and stylish bathroom with a walk in shower is shown.,43032,
431,mscoco,An airplane just landed on the runway,75710,
432,mscoco,A fork rests on a plate next to a piece of cake.,85346,
433,mscoco,A person dressed as a giraffe carrying a bullhorn.,91607,
434,mscoco,A motorcyclist riding down the street with a dog in a basket.,30690,
435,mscoco,A custom motorcycle sits in a car show,52746,
436,mscoco,A bicycle is on the shelf in a display,60380,
437,mscoco,A stove with a frying pan and a teapot on it.,65036,
438,mscoco,A country charm type of kitchen is equipped with greenery and nick nacks.,65831,
439,mscoco,Metallic looking container sitting in front of a brick wall.,18441,
440,mscoco,Plane on the tar mat of an airport.,25055,
441,mscoco,Artistic toilet piece sitting in the center of a museum gallery.,9451,
442,mscoco,A stainless shiny serrated knife sits in front of a sliced loaf.,52963,
443,mscoco,A group of motorcyclists driving down the road.,17557,
444,mscoco,A bathroom with a toilet and a couple towels.,98757,
445,mscoco,A person sits next to their bike while birds walk nearby.,36528,
446,mscoco,A cat sitting on a desk next to a window.,27925,
447,mscoco,Two shake boarders playing on the street with one individual sitting under a tree.,99303,
448,mscoco,A white and gold fancy toilet and stainless trash can.,50961,
449,mscoco,A man bending down next to a bicycle.,20959,
450,mscoco,A cat walking on the top of an open door.,54350,
451,mscoco,a man in a uniform checking out the wreckage of a bus crash,15155,
452,mscoco,A bicyclist is riding across the street next to someone on a motorcycle.,3166,
453,mscoco,A Qatar airlines plane on an airport runway.,33781,
454,mscoco,Hospital display of different bed setups and a nurses uniform.,28743,
455,mscoco,An empty road with buildings on each side.,29140,
456,mscoco,A group of people riding on the back of a tour bus,27091,
457,mscoco,A bathroom with an enclosed shower door next to a toilet.,78674,
458,mscoco,A motorcycle is parked in a parking lot.,26563,
459,mscoco,A bathroom sink underneath a medicine cabinet next to a window.,85411,
