case_number,source,prompt,evaluation_seed,celebrity
7545,mscoco,White sheep grazing in a grass pasture near stone walls.,4356,
7546,mscoco,A lone bird contemplates life while resting on top of a mound.,11861,
7547,mscoco,A sheep in the snow with other sheep around him.,6713,
7548,mscoco,A street sign reading Cambridge st and Norfolk st's crossing lies broken on the ground. ,97365,
7549,mscoco,An animal that is on a tree eating some food.,24044,
7550,mscoco,A man with a chef outfit is talking on the phone.,45000,
7551,mscoco,Red street lights on an empty intersection with no traffic,87760,
7552,mscoco,A woman wearing a hat sitting on a park bench.,89017,
7553,mscoco,A stop sign is at an intersection on Morgan Rd.,2548,
7554,mscoco,A picture of a very tall stop sign.,84931,
7555,mscoco,A picture of a giraffe drinking some water.,4697,
7556,mscoco,A group of birds eating at a bird feeder,65901,
7557,mscoco,A bench that is beautifully shaded by a tree.,69120,
7558,mscoco,a public transit bus on a city street,85110,
7559,mscoco,A person and a animal in the daytime.,11787,
7560,mscoco,A set of park benches near a lamp post,55430,
7561,mscoco,A herd of sheep laying next to each other on lush green grass.,47473,
7562,mscoco,A white bus driving past a hillside covered with trees.,68684,
7563,mscoco,A wooden bench sitting on a lush green park.,65995,
7564,mscoco,A bench sits along the side of a lake.,90463,
7565,mscoco,A group of animals such as sheeps are walking together on the grass,72169,
7566,mscoco,a group of people next to a train with a sky background,851,
7567,mscoco,A bamboo bench with a backpack sitting on top of it.,47654,
7568,mscoco,A picture of a broken down stop sign.,78841,
7569,mscoco,A multi colored bus with people loading it,36697,
7570,mscoco,"Groups of people walk around a huge, multi engine airplane.",36153,
7571,mscoco,A large bus parked on a handicapped parking space.,53802,
7572,mscoco,"A white bus has the words, crosstown, on the front while a man walks near the side of the bus which is front of a brick building.",15769,
7573,mscoco,A silver fire hydrant sitting next to a  road on a sidewalk.,11656,
7574,mscoco,a window shoing a man standing alone on a train platform,14653,
7575,mscoco,A picture of two buildings and a street in black-and-white.,8177,
7576,mscoco,A bus stop next to a curvy road surrounded by traffic lights.,44807,
7577,mscoco,A yellow and brown bird perched on a leaf on top of a grass covered field.,72501,
7578,mscoco,Two sexy young women sitting on a metal bench in front of flowers.,24333,
7579,mscoco,A tall building with balconies behind a red and white sign.,72462,
7580,mscoco,Three elderly people sit together and eat desert.,40719,
7581,mscoco,A pretty young lady holding a black umbrella.,90344,
7582,mscoco,A picture of a man sitting in a train.,92774,
7583,mscoco,A close up of the stop sign and to street signs.,35342,
7584,mscoco,A dog is walking past a row of park benches.,20535,
7585,mscoco,A construction crew repairing electrical wires over a busy intersection.,32995,
7586,mscoco,A picture of a person on the side of the road.,7974,
7587,mscoco,A gray and yellow train traveling along the tracks,17829,
7588,mscoco,A close-up of the streetlamp showing to red street signs.,96677,
7589,mscoco,A long white passenger train traveling through lush green countryside.,59035,
7590,mscoco,A train is coming down the track near some trees.,43944,
7591,mscoco,A pond with various birds and ducks swimming.,34059,
7592,mscoco,Two young children sitting side by side while eating food.,29043,
7593,mscoco,A white city bus pulling onto a street near a cross walk.,62796,
7594,mscoco,A white bird flying through a light blue beautiful sky.,67360,
7595,mscoco,A scene featuring a shepard woman is juxtaposed colorful shapes,79401,
7596,mscoco,A picture of a stop sign on a street.,2415,
7597,mscoco,A picture of some people walking across the street.,33744,
7598,mscoco,A building with a grey hound road sign on it,35767,
7599,mscoco,There is a red car parked next to an old bus.,15442,
7600,mscoco,an alley between two buildings with a sky in the background,93669,
7601,mscoco,Two red and yellow trains parked next to each other.,16980,
7602,mscoco,The lady is sitting on the wood bench.,52314,
7603,mscoco,A highway scene with focus on an exit sign.,83734,
7604,mscoco,underside of a plane flying through a cloudy sky,72195,
7605,mscoco,A person that is feeding an animal with her hand.,63571,
7606,mscoco,"A cloudy sky , red traffic lights and power lines",83343,
7607,mscoco,A long passenger train traveling through rural countryside.,76456,
7608,mscoco,A bird sitting on a sandy beach next to the ocean.,26274,
7609,mscoco,A group of three women sitting at a table sharing a cup of tea.,61154,
7610,mscoco,A bench sitting in front of a lush green hillside.,74821,
7611,mscoco,A green and white bus traveling down a road.,25563,
7612,mscoco,A highway sign posted on a pole next to a street sign.,92544,
7613,mscoco,A white city passenger bus traveling down a street surrounded by tall buildings.,26376,
7614,mscoco,A red stop sign on the side of a brick road.,25736,
7615,mscoco,A television screen in an open space at a political function.,26052,
7616,mscoco,A beautiful young lady laying on top of a park bench.,24759,
7617,mscoco,A picture of a road sign labeled bodacious drive.,15099,
7618,mscoco,A red double-decker bus parked on a helicopter pad.,10625,
7619,mscoco,A red and white bus traveling down a street.,94491,
7620,mscoco,A woman pulling her luggage past an orange fire hydrant.,51297,
7621,mscoco,People getting on and off the bus parked by the curb.,16803,
7622,mscoco,a public transit train on a train track with buildings in the background,37346,
7623,mscoco,A woman standing next to a light pole by a street.,24391,
7624,mscoco,Father and son wait on their bicycle at a traffic light.,5136,
7625,mscoco,The man is sitting on a bench and is looking out at the street.,73894,
7626,mscoco,A small red bird sitting on top of a rear view mirror on the side of a car.,44180,
7627,mscoco,A tall giraffe standing next to a tree surrounded by a crowd of people.,1635,
7628,mscoco,An intersection of wires and cables stretching over a traffic light.,21197,
7629,mscoco,Side of meat sitting on a white plate on a dinner table. ,59552,
7630,mscoco,An Asian street scene with many people on the street.,63543,
7631,mscoco,A man carrying a suitcase and a bag at a train station.,7158,
7632,mscoco,Large group of people standing outside a restaurant together. ,68152,
7633,mscoco,A close-up of a hawk with a group of people in the background.,48065,
7634,mscoco,A tropical bird hanging upside down on two wires.,63532,
7635,mscoco,A group of people are on a tour in the jungle.,37976,
7636,mscoco,Two giraffes in an enclosure with their necks and heads touching.,85128,
7637,mscoco,A red train engine parked on top of a snow covered ground.,4145,
7638,mscoco,People standing in front of building holding protest signs.,1714,
7639,mscoco,A couple of large passenger jets flying past each other on an airport.,93290,
7640,mscoco,A white and gray bird soaring over the blue ocean.,77276,
7641,mscoco,a small bird in a bird feeder/house ,96763,
7642,mscoco,A man standing a the front of a passenger bus.,19899,
7643,mscoco,A beautiful woman in a red dress sitting on a bench next to a blue train.,13172,
7644,mscoco,A red fire hydrant sitting on a patch of green grass.,79469,
7645,mscoco,A park bench with two stones piled on top of each other,52365,
7646,mscoco,Bicyclist sign attached to a wall beside a window.,37082,
7647,mscoco,A giraffe looking for food between large rocks.,97723,
7648,mscoco,Two birds sitting on a large rock next to a river.,55460,
7649,mscoco,A close up of the front and of a bus.,56793,
7650,mscoco,A street scene with a double-decker bus on the side of the road.,64913,
7651,mscoco,A ram standing still in an empty pasture.,11728,
7652,mscoco,A cat wearing a Santa suit including a Santa hat.,94439,
7653,mscoco,A sign next to a stone wall stating the road name.,65059,
7654,mscoco,A walkway lined with green trees next to park benches.,32125,
7655,mscoco,A black and brown dog laying on a grass covered ground next to a yellow fire hydrant.,52866,
7656,mscoco,A subway train traveling through a subway station.,53856,
7657,mscoco,A giraffe standing in front of a stone building.,30480,
7658,mscoco,A large white city bus stopped at a bus stop.,9773,
7659,mscoco,A herd of buffalo grazing on grass next to the ocean.,56953,
7660,mscoco,a red and white bus and some cars in the rain,72076,
7661,mscoco,A train traveling through a tree filled countryside.,75957,
7662,mscoco,A large green train traveling past wooden crates.,3570,
7663,mscoco,Two sheep grazing on a lush green grass covered field.,34096,
7664,mscoco,an old man with a white dog on a leash and a bench,38340,
7665,mscoco,a bunch of sheep all chillin together in a bin,62823,
7666,mscoco,A train pulling into a station with a red bench seat.,11981,
7667,mscoco,White birds are gathered around a water puddle.,71230,
7668,mscoco,Two giraffes are in the grass by some rocks.,65830,
7669,mscoco,A woman on a bench reading a book,73652,
7670,mscoco,A plane makes a landing at an airport.,11854,
7671,mscoco,A fire hydrant is standing amid some grass.,9685,
7672,mscoco,The reflection of a bus in a vehicle mirror,99748,
7673,mscoco,an image of taxi cabs parked and stationed thru out the city,84449,
7674,mscoco,a close up of a giraffe behind a fence ,76788,
7675,mscoco,A bus is displaying rider information pamphlets at the front of the bus.,33889,
7676,mscoco,A giraffe is poking its nose into a girl's beverage cup.,14254,
7677,mscoco,Two herds of yak are grazing on a hillside with a snowy bottom landing.,93555,
7678,mscoco,Two cars are waiting at a stop light.,32905,
7679,mscoco,A fighter jet is flying through the air.,50416,
7680,mscoco,The train image on the wall is beautiful.,90753,
7681,mscoco,A cat is playing with a plan in a park.,34246,
7682,mscoco,A giraffe stands in a field as birds perch on its neck.,94956,
7683,mscoco,A bird that is on a tree limb.,54440,
7684,mscoco,A giraffe stands tall beside a tree in a barren area.,23629,
7685,mscoco,a group of giraffes standing near one another with trees in the background,46245,
7686,mscoco,cars wait at red light at an intersection by mountains,79438,
7687,mscoco,Orange seats on a train with Yellow doors and lime green floors.,23305,
7688,mscoco,four coach buses parked in a parking lot,66378,
7689,mscoco,A person wearing orange pants standing on a bench,16920,
7690,mscoco,A lot of people that have some animals.,91056,
7691,mscoco,time shot of cars driving down Asian highway,14044,
7692,mscoco,A small giraffe laying in the sand by a fence,33998,
7693,mscoco,A picture of a train going on the train tracks.,44748,
7694,mscoco,The green bus has a large front window and a yellow license plate.,56600,
7695,mscoco,The picture of three buses on a lot.,4735,
7696,mscoco,A boat traveling into a water filled tunnel.,41724,
7697,mscoco,A long empty road with an over pass bridge.,64772,
7698,mscoco,Two rows of red double decker buses on a green lawn,67398,
7699,mscoco,A picture of a two-story bus by the street.,47281,
7700,mscoco,Up close view of a model train set and its surrounding area,17754,
7701,mscoco,A baby giraffe being licked by a big giraffe.,36730,
7702,mscoco,A rusty old fire hydrant on an inner city street,75769,
7703,mscoco,A red fire hydrant in front of a shopping center.,39355,
7704,mscoco,Three double decker busses are parked in front of a building.,93108,
7705,mscoco,The street sign is standing on the corner.,37710,
7706,mscoco,A trolley is going down the street while a car passes it.,88635,
7707,mscoco,A close-up of a tropical bird with a mirror behind it.,41402,
7708,mscoco,A street post with a one way sign and street name sign along with holiday decorations.,73460,
7709,mscoco,A yellow city bus going to walmart and the hospital,77795,
7710,mscoco,A cargo train is sitting at a train station.,17270,
7711,mscoco,"The road sign says ""East 278 Queens Bronx""",28471,
7712,mscoco,A fire hydrant on the side of the road spraying water.,37341,
7713,mscoco,A street scene with a double decker bus.,12100,
7714,mscoco,An expressway sign is informing of how much further to the next destination.,14958,
7715,mscoco,A tall two story gray house sitting in front of a street sign that readsd Nirvana Dr.,27176,
7716,mscoco,A street scene of a self service parking lot.,71671,
7717,mscoco,A woman with a hat is using an umbrella.,53230,
7718,mscoco,A yellow fire hydrant surrounded by many types of flowers next to an apartment.,52552,
7719,mscoco,Three people in yellow shirts cleaning a park bench.,35276,
7720,mscoco,A very green bench that is in some grass.,21589,
7721,mscoco,Some hot air balloons are in the air above wires.,80420,
7722,mscoco,A bird that is sitting on top of a tree.,4906,
7723,mscoco,A monument of a lion that is in a wall.,98468,
7724,mscoco,A train that is going by some grass.,3075,
7725,mscoco,A photo of chalk writing on the sidewalk next to a white fire hydrant.,91736,
7726,mscoco,Red and blue train sits along the tracks,37024,
7727,mscoco,Multiple train tracks with a train on one of the tracks.,43553,
7728,mscoco,A bird that is sitting on a ledge.,54452,
7729,mscoco,An animal that is licking the neck of another animal.,90336,
7730,mscoco,A bus that is driving on the street.,95434,
7731,mscoco,A parking lot filled with parked cars in a shopping center..,41843,
7732,mscoco,The train is approaching and a man is getting off his bicycle.,84662,
7733,mscoco,A bus that is driving down the road.,54205,
7734,mscoco,A wooden bench sitting in a park covered with leaves.,53642,
7735,mscoco,A beautiful woman sitting on a bench next to a body of water.,54899,
7736,mscoco,Two people resting beneath a tree near several green street signs.,59019,
7737,mscoco,A semi truck riding on top of a faerie.,32122,
7738,mscoco,A group of people standing next to a bus and a flag pole.,54792,
7739,mscoco,A yellow bus carrying passengers riding along the road.,56345,
7740,mscoco,A flock of birds flying over the ocean next to a beach.,73186,
7741,mscoco,A large adorable owl standing on top of a green grass covered park.,30639,
7742,mscoco,A park filled with green grass and a tall leaf filled tree.,62318,
7743,mscoco,"The dog lies on the ground, while the two men talk to each other.",63888,
7744,mscoco,A giraffe is standing under a tall tree.,57359,
7745,mscoco,A sign hanging on a pole by the sidewalk,19116,
7746,mscoco,an image of an aerial view of cars in a parking lot,79811,
7747,mscoco,A large white seagull in flight over blue waters.,32092,
7748,mscoco,"PASSENGER TRAIN WITH SMOKE BILLOWING IN THE WIND,TRAVELING THROUGH THE TREES",97576,
7749,mscoco,A large white airplane flying beneath a blue sky.,70966,
7750,mscoco,An airplane is waiting at the jet bridge,73226,
7751,mscoco,A bright red fire hydrant is in the grass.,65515,
7752,mscoco,Two cats sitting in the dirt under a tree.,74403,
7753,mscoco,A group of giraffes inside of an enclosure.,64928,
7754,mscoco,A giraffe stands between trees while other giraffes walk behind him.,12136,
7755,mscoco,a close up of many toy sheeps on a table ,55505,
7756,mscoco,A train is stopped in front of an industrial area.,19373,
7757,mscoco,A retail sign is hanging above a stop sign alert for added effect.,50599,
7758,mscoco,a bus driving on a city street with trees,89630,
7759,mscoco,A man on motorbike rides in front of a large parade of traffic.,77674,
7760,mscoco,a man is standing by a sign post ,7182,
7761,mscoco,a pole with several street signs by a building,70492,
7762,mscoco,There are people standing on a red double decker bus.,55231,
7763,mscoco,The three giraffe stand next to a pile of logs.,47247,
7764,mscoco,There stoplight in front of the buildings is green. ,87841,
7765,mscoco,A train with steam coming out is on the tracks.,77108,
7766,mscoco,A giraffe cranes its head to look over a canopy.,2364,
7767,mscoco,A green traffic light shines above a street with light traffic.,20486,
7768,mscoco,Two giraffes are in a fenced in area that has a few sparse trees near it.,32132,
7769,mscoco,"A city street scene with a green bus coming up a street, with ocean in the background.",69837,
7770,mscoco,A giraffe points its head towards the sky,97607,
7771,mscoco,three giraffes walking in a field with trees in the background,92093,
7772,mscoco,A little boy dressed up like he is on a safari.,46972,
7773,mscoco,a bench with a wall and pavement ,49312,
7774,mscoco,a green bench sitting on the side of a wall,90702,
7775,mscoco,"A narrow, one-lane street and a stoplight by a low wall",16411,
7776,mscoco,A tall giraffe kissing the bark of a brown tree. ,28128,
7777,mscoco,A traffic light next to a street light below a tall building.,8766,
7778,mscoco,A train parked at a train station next to another train.,78801,
7779,mscoco,A park bench surrounded by a green forest of trees.,97521,
7780,mscoco,A yellow and blue bus traveling down a road next to a park.,85436,
7781,mscoco,A large giraffe standing behind a wire fence.,16782,
7782,mscoco,A silver passenger train with an aids walk poster on it's side.,85667,
7783,mscoco,A bridge filled with blue and white buses.,21493,
7784,mscoco,A red commuter train passing through a train station.,26093,
7785,mscoco,A herd of sheep in an open snowy field,67306,
7786,mscoco,A herd of sheep standing next to each other on dirt ground.,27681,
7787,mscoco,A large goose cleaning itself by the water,52991,
7788,mscoco,A man walking towards a bench from the street,45663,
7789,mscoco,There are two different street signs together in a different language,14960,
7790,mscoco,A black train car with a group of men standing on the back of it.,48314,
7791,mscoco,Man sitting outside in a blue coat about to stand up from lawn bench.,20946,
7792,mscoco,A couple of young men riding bikes down a street in front of a sign.,16843,
7793,mscoco,Two birds sitting on top of a branch on a tree.,9813,
7794,mscoco,Black and white photo of a trolley car.,26896,
7795,mscoco,A long white train traveling through a lush green hillside.,38699,
7796,mscoco,There is a stop sign and two street name signs on one poll,59661,
7797,mscoco,A large United States Air Force plane sitting on a tarmac at an airport.,33513,
7798,mscoco,A bird with a long neck sitting in a tree filled with leaves.,49201,
7799,mscoco,A group of people crossing a street next to a bend traffic light.,39382,
7800,mscoco,An empty plastic container and a plastic fork left on a bench.,33004,
7801,mscoco,A white statue holding open a newspaper while sitting on a bench.,65351,
7802,mscoco,A child's steam engine train sitting on train tracks.,13960,
7803,mscoco,Two decorated cakes in boxes on a table,60917,
7804,mscoco,A road filled with snow and traffic lights.,9132,
7805,mscoco,A street sign posted to a pole that reads no through road.,89512,
7806,mscoco,A train car pulling away from a train station next to a forest.,13158,
7807,mscoco,A red stop sign with a sticker of a man holding up a sword.,61420,
7808,mscoco,A picture of a building and some grass.,399,
7809,mscoco,A wooden bench in the middle of the wild.,76095,
7810,mscoco,Two giraffes at the zoo during the day.,94662,
7811,mscoco,A long passenger train traveling through a rural countryside.,69105,
7812,mscoco,A brown sheep standing in front of a pile of rock.,18889,
7813,mscoco,A set of train tracks with cargo train cars on one side and people on the other side near several buildings.,14623,
7814,mscoco,A herd of giraffe and long horned goats laying in a zoo.,22265,
7815,mscoco,A man is dressed in all black has on a black hat and glasses,88641,
7816,mscoco,A sign warning no camera and no videos on the side of a road.,4142,
7817,mscoco,A red fire hydrant sitting on a sidewalk.,9382,
7818,mscoco,A couple of animals that are walking around the grass.,21403,
7819,mscoco,A white pickup truck parked near a white brick building.,25211,
7820,mscoco,A rear view mirror on the side of a yellow bus.,26465,
7821,mscoco,We are at the intersection of Doyers Street and Chatham Square.,272,
7822,mscoco,The two traffic lights are placed on a pole on the road.,56741,
7823,mscoco,A number 41 bus heading to Mt Airy on a road.,6056,
7824,mscoco,A city with many people waiting for a train.,41650,
7825,mscoco,a white blue and red jet against a blue sky,886,
7826,mscoco,A wooden box filled with birds and rabbits.,9538,
7827,mscoco,A giraffe standing next to a tree with no leaves.,30232,
7828,mscoco,A curvy road line with tall buildings and post.,9732,
7829,mscoco,A long bus drives through a wide city street,61733,
7830,mscoco,A line of decorative benches on a boardwalk.,24590,
7831,mscoco,A advertising billboard next to a street light at night.,46604,
7832,mscoco,A herd of sheep are seen on a farm,87658,
7833,mscoco,A couple of swans swimming in a pond next to two people.,9699,
7834,mscoco,A herd of zebra standing around a tall wooden tree.,60115,
7835,mscoco,A busy street at night with parked cars on the side.,13182,
7836,mscoco,Two little girls sitting on the side of a white boat.,99363,
7837,mscoco,A black lab waits at a picnic table for it's master.,20566,
7838,mscoco,A green motel sign hanging from a fake cactus.,76799,
7839,mscoco,A small group of people standing outside of a train next to  small shops selling fruit.,66594,
7840,mscoco,A bus stopped in front of a building with the Apple logo on it.,6155,
7841,mscoco,A giraffe eating some leaves from a tree at the zoo,16920,
7842,mscoco,A street sign on a tree lined Japanese street.,94806,
7843,mscoco,A green train pulling into a train station.,53746,
7844,mscoco,A man wearing a hat sitting on top of a boat.,20089,
7845,mscoco,A floodway sign sitting on the side of a road in a field.,97820,
7846,mscoco,A baby giraffe standing next to a wire fence.,22118,
7847,mscoco,A western square sign on top of two wooden poles.,48864,
7848,mscoco,Two cops standing in front of a street on a cross walk.,20051,
7849,mscoco,A group of three men standing in front of a double decker bus.,98546,
7850,mscoco,A bench sitting next to a river next to a bridge,92257,
7851,mscoco,A bench overlooks a harbour with a lighthouse.,49584,
7852,mscoco,A train's door is open for its oncoming passengers.,652,
7853,mscoco,Some people that are sitting on a bench.,36781,
7854,mscoco,Two adults and a baby sit on a bench.,29003,
7855,mscoco,A white street sign hanging from the side of a pole.,11263,
7856,mscoco,Man sit on a icy bench with skis on his feet.,11480,
7857,mscoco,A stoplight that is green on the street.,36703,
7858,mscoco,A group of men standing on a street corner next to a stop sign.,27112,
7859,mscoco,A stop sign sitting next to a street sign on the side of a road.,71402,
7860,mscoco,A gray tiger cat sitting underneath a metal bench.,48888,
7861,mscoco,A large white bus stopped at a bus stop covered in snow.,8540,
7862,mscoco,A large double decker bus driving under traffic lights.,114,
7863,mscoco,A family of swans swimming on top of a lake.,63425,
7864,mscoco,A couple of animals that are in the grass.,72074,
7865,mscoco,A cat that is under a bike on the ground.,77241,
7866,mscoco,A red street sign hanging off the side of a building.,46891,
7867,mscoco,A catchers mitt sitting inside of a blue baseball hat.,70134,
7868,mscoco,A crowd of people walking along a river next to street lights.,12424,
7869,mscoco,A sleeping area of a train car with a seat belt buckle.,22244,
7870,mscoco,A cat sitting on top of a bench in a field.,32735,
7871,mscoco,A trian sitting next to three other trains near a field.,10,
7872,mscoco,a yellow tram some mountains snow and trees,98730,
7873,mscoco,A rusted silver fire hydrant next to two poles.,33080,
7874,mscoco,A woman in a wheel chair sitting next to a red fire hydrant.,4229,
7875,mscoco,A busted traffic light sitting next to a red house.,31804,
7876,mscoco,some blurred sheep are running and some green grass,5698,
7877,mscoco,A green park bench underneath a tree in a park.,40573,
7878,mscoco,A tall giraffe standing on a rock on top of a hillside.,55799,
7879,mscoco,A man sitting at a park working on a laptop computer.,46572,
7880,mscoco,A lake with a rail bridge and traffic bridge over it.,69104,
7881,mscoco,A train traveling through a dark tunnel next to green brush..,48933,
7882,mscoco,A red bus driving down a busy city street surrounded by tall buildings.,935,
7883,mscoco,A green and beige bus traveling down a busy city street.,18241,
7884,mscoco,A red fire hydrant sitting on a muddy green hillside.,53616,
7885,mscoco,A crow perched on an empty park bench.,20854,
7886,mscoco,A water foul near the shore in a body of water with an island in the middle of it.,25175,
7887,mscoco,A traffic light with a picture of a coffee cup underneath it.,8455,
7888,mscoco,A man riding a skateboard while wearing an orange hat.,32741,
7889,mscoco,an image of a woman smiling at the camera and behind her is a giraffe,16201,
7890,mscoco,A British bus makes its way down the road. ,88530,
7891,mscoco,two traffic lights in front of a huge building ,99559,
7892,mscoco,A set of train tracks with a street sign next to them that reads 34th Street.,82918,
7893,mscoco,A bird is flying over some rocky water.,57390,
7894,mscoco,A double level bus on a street driving through a construction area.,36847,
7895,mscoco,a group of trams running down tram lines,59220,
7896,mscoco,MTA F train comes rolling through the bridge tracks.,65916,
7897,mscoco,Two bright green passenger trains pass by with people standing in the doorways. ,24899,
7898,mscoco,A river with lots of trees on the river banks and a bridge in the middle of the river.,99322,
7899,mscoco,A man walking across the street without any traffic.,47942,
7900,mscoco,A huge group of scattered out sheep are in the field. ,41701,
7901,mscoco,Three sheep in a pasture with people standing by the fence.,49743,
7902,mscoco,A giraffe in the middle of a field looking astute,65160,
7903,mscoco,a close up of a dog wearing a yellow clone hat,46695,
7904,mscoco,"A street sign for Battery Plaza, and a One Way street sign. ",38845,
7905,mscoco,There is a giraffe facing a brick wall.,79509,
7906,mscoco,A bus pulls up to a group of people and a sidewalk.,90336,
7907,mscoco,There is a bird standing in the sand.,74542,
7908,mscoco,A decorated street sign for Queen Street with two blue signs below. ,56175,
7909,mscoco,Buses of various colors parked in a parking lot. ,94918,
7910,mscoco,A stop sign with graffiti on it nailed to a pole. ,5961,
7911,mscoco,A park bench submerged in water in a flood.,9958,
7912,mscoco,A cardinal perches on the side window mirror of a parked sedan.,614,
7913,mscoco,A bus that is driving down the road.,48236,
7914,mscoco,A giraffe has come to a fence line to greet visitors.,35436,
7915,mscoco,A giraffe looks on as two black birds peck for food on the ground. ,75793,
7916,mscoco,A lone woman stands at an empty train station.,74666,
7917,mscoco,A busy intersection in a city has many tall buildings and advertisements. ,6166,
7918,mscoco,A piece of wood that is on top of a block.,26685,
7919,mscoco,A man standing on the corner with a drink in hand.,34005,
7920,mscoco,"An image of a raptor, possibly an eagle, extending its wings overhead against a yellow and maroon sky.",80548,
7921,mscoco,An empty intersection of a colorful urban area.,36679,
7922,mscoco,A red wall is the collection place for a large collection of colorful ties and hats. ,16816,
7923,mscoco,A rainy day at the bus station in the old section of town. ,45290,
7924,mscoco,A couple of captive giraffes look around the ground in the zoo. ,46958,
7925,mscoco,A truck crosses train tracks near an oncoming train. ,79486,
7926,mscoco,A bird flying over the beach to the water,95592,
7927,mscoco,A bunk bed sits next to an open window. ,8889,
7928,mscoco,Elaborate Toronto Blue Jays professional baseball cap cake,38548,
7929,mscoco,A tent in a forest next to a silver and brown RV.,7706,
7930,mscoco,A herd of animals grazing on the side of a green hill.,75895,
7931,mscoco,An SBS Transit double deck bus on a city street.,1184,
7932,mscoco,A single engine plane in the air right above a grassy field.,70595,
7933,mscoco,A young man kissing the top of a young woman's head.,85768,
7934,mscoco,a red fire hydrant near a dirt road with trees in the background,618,
7935,mscoco,Sign over city street above traffic lights by a building.,87120,
7936,mscoco,a train on a train track with a sky in the background,90002,
7937,mscoco,An American Airlines passenger jet takes off from an airport.,1510,
7938,mscoco,A duck floating on a lake with gray and black feathers.,26998,
7939,mscoco,A lone giraffe stands in the middle of a grassy field.,27747,
7940,mscoco,A green and yellow railroad train pulling into the station,31777,
7941,mscoco,A crows of people standing outside of a train.,35170,
7942,mscoco,Three captive giraffes are standing about in a zoo.,48685,
7943,mscoco,A small white and blue bus traveling down a road.,34292,
7944,mscoco,A city bus parked next to a bus stop.,23172,
7945,mscoco,Many small motorbikes are parked along the street. ,381,
7946,mscoco,A blue and white city bus parked at a bus stop.,43049,
7947,mscoco,A parking lot filled with buses parked next to each other.,6806,
7948,mscoco,A red city bus with a red bow attached.,71683,
7949,mscoco,A railroad conductor looking off the side of the train,1931,
7950,mscoco,A giraffe bending over while standing on green grass.,93539,
7951,mscoco,A flock of birds standing on top of a metal set of bars.,27459,
7952,mscoco,A white passenger train traveling down train tracks.,97320,
7953,mscoco,A giraffe peeks from behind a low-hanging branch.,87378,
7954,mscoco,A double decker bus drives down a street lined with buildings. ,23842,
7955,mscoco,A crowded sidewalk filled with lots of people.,30566,
7956,mscoco,A close up of a street pole with no parking signs.,96688,
7957,mscoco,The giraffes walk next to each other down the wilderness trail.,15584,
