case_number,source,prompt,evaluation_seed,celebrity
22551,mscoco,Zebra roaming through the grass with others in the distance,56982,
22552,mscoco,A collection of fruits and vegetables sits on the table.,23399,
22553,mscoco,A white plate containing fried food and various greens.,47761,
22554,mscoco,Various trays of bath salts and a metal scoop.,23085,
22555,mscoco,One zebra is front of the other zebra.,19077,
22556,mscoco,A squirrel eating a piece of fruit in grassy area.,3244,
22557,mscoco,A banana leaning on a lemon that has its end sliced off in front of a spaghetti squash.,69272,
22558,mscoco,The brown fuzzy dog has round blue eyes.,88896,
22559,mscoco,A single zebra that is grazing in a field.,42423,
22560,mscoco,A hand holding a mug of green liquid next to a pile of fruit.,79703,
22561,mscoco,A young man riding a skateboard along a dirt road.,23162,
22562,mscoco,There is a horse standing by some grass.,33857,
22563,mscoco,A young man riding a skateboard with an older man.,31054,
22564,mscoco,A small animal on a rock near some Frisbee.,3452,
22565,mscoco,A white horse standing in an open field.,37905,
22566,mscoco,A zebra standing on a lush green field next to a brick wall.,81226,
22567,mscoco,A pile of bunches of bananas not fully ripe.,6489,
22568,mscoco,A plate with meat and vegetables next to a fork.,83179,
22569,mscoco,A man holding a banana while standing in a living room.,85160,
22570,mscoco,Two zebras nuzzle together in a wooded area.,87008,
22571,mscoco,A little boy standing next to a bunch of unripe bananas.,46418,
22572,mscoco,Two zebra standing next to each other near a forest.,25948,
22573,mscoco,A small dog laying down in a pet bed.,93652,
22574,mscoco,A man jumping in the air on a skateboard.,40222,
22575,mscoco,A dog hanging out of a back door window.,16248,
22576,mscoco,A man riding a skateboard through the air over a ramp.,56153,
22577,mscoco,A man riding a skateboard on top of a sidewalk.,46774,
22578,mscoco,A bowl filled with lots of fresh fruit piled on top of each other.,31106,
22579,mscoco,A dog playing with a sheet in its mouth as the camera flashes light on its eyes.,85579,
22580,mscoco,A group of young men standing around a volley ball court.,52585,
22581,mscoco,A dog hanging out of a side window on a car.,7378,
22582,mscoco,A evil little doll hovering over a pile of small pumpkins.,87647,
22583,mscoco,A little girl holding a red frisbee standing on a lush green field.,54877,
22584,mscoco,"a wooden cutting board with cheese, bread and a knife on it.",24318,
22585,mscoco,A large horse studding next to a baby horse.,93488,
22586,mscoco,A man with a backpack on one ski at the top of a ski lift.,36557,
22587,mscoco,A person is snow skiing and is in the middle of a jump.,74422,
22588,mscoco,a group of people standing in the park playing with a frisbee,31752,
22589,mscoco,A young boy doing a trick on his skate board.,58202,
22590,mscoco,A woman in a bathing suit holding a Frisbee on a beach.,29951,
22591,mscoco,Two zebra standing next to each other on a lush green field.,16760,
22592,mscoco,A woman standing next to a sign on top of a snowboard.,41038,
22593,mscoco,A brown horse walking up the side of a hill.,10483,
22594,mscoco,A woman holding up a yellow banana to her face.,42659,
22595,mscoco,A piece of chocolate cake with three different colored icing drops on it.,79447,
22596,mscoco,A large dog sitting on top of a picture frame.,63746,
22597,mscoco,A couple of brown horses standing in front of a building.,62562,
22598,mscoco,A man and a woman holding stuffed teddy bears near the ocean.,81533,
22599,mscoco,A group of zebra standing next to each other on a dirt field.,57080,
22600,mscoco,A man holding a white frisbee standing on top of a field.,31041,
22601,mscoco,A man laying on a chair feeding a cat.,6150,
22602,mscoco,Two brown bears embracing each other on top of a a dirt ground.,74414,
22603,mscoco,A pile of oranges sitting on top of a shelf.,44175,
22604,mscoco,A couple of men riding on top of skateboards.,67649,
22605,mscoco,A person skiing and somersaulting on snow clad mountains.,11833,
22606,mscoco,Several wine glasses lined up on a white counter,33848,
22607,mscoco,A table topped with lots of vegetables of different color and kind.,34832,
22608,mscoco,People walking around the park with a few horses,45666,
22609,mscoco,Guy bites an apple while the other two watch in the computer room,60468,
22610,mscoco,food on a plate with broccoli  sitting on a table,94984,
22611,mscoco,pitcher standing on the mound watching runner on field,25432,
22612,mscoco,Two women in english riding outfits on top of horses.,82832,
22613,mscoco,Steam rising from a hot plate of vegetables.,94067,
22614,mscoco,A little girl drinking from her cup with orange slices in front of her.,19077,
22615,mscoco,"A grocery haul of bananas, bread, onions, potatoes, milk, cream and more.",79496,
22616,mscoco,A zebra and ostrich standing in dirt field next to trees.,67664,
22617,mscoco,there re many people watching a man on a skateboard,20502,
22618,mscoco,A horse pokes his head over the metal railing.,32684,
22619,mscoco,"Fresh, cut up broccoli draining in a colander.",14737,
22620,mscoco,Hot dogs and french fries are lined up at a table.,66584,
22621,mscoco,An orange is on the container beside chocolate cake.,63348,
22622,mscoco,Three zebras and other wild animals out in a semi-green field.,94960,
22623,mscoco,A skateboarder is on top of a cement bowl.,59502,
22624,mscoco,"Plate of food, including hot dog, ribs, beans, and corn.",67946,
22625,mscoco,A group of people cross country skiing through a forest.,85136,
22626,mscoco,A horse is standing in the stables in the hay,54803,
22627,mscoco,two boys standing by a fence getting ready to ride their skateboards,33819,
22628,mscoco,A large crowd watching a professional baseball game,84682,
22629,mscoco,A banana sundae sits in a dessert glass.,69234,
22630,mscoco,A plate of food and a drink on a surface.,34244,
22631,mscoco,Mounted horseback riders going down a street in a parade.,99376,
22632,mscoco,A plate of broccoli and meat on a table.,68508,
22633,mscoco,Friends playing a game of Frisbee in a green park,22993,
22634,mscoco,A boy in black jacket jumping a ramp on a skateboard.,30170,
22635,mscoco,A woman is playing a frisbee with a dog.,6189,
22636,mscoco,A baseball player is winding up for the pitch.,87000,
22637,mscoco,Skier poses in front of a scenic mountain view.,40294,
22638,mscoco,"A plate with rice, carrots, bacon, and a small potato.",93096,
22639,mscoco,"A man is in his skiing gear, while posing for the camera.",14171,
22640,mscoco,Professional athletes conversing on field inside stadium area.,79104,
22641,mscoco,a man on a skate board on a rail,79051,
22642,mscoco,A bowl of some broccoli that is chopped.,852,
22643,mscoco,Several fruits and veggies are ready to be eaten.,18343,
22644,mscoco,A person doing a snow boarding stunt on a rail.,42234,
22645,mscoco,A bowl of apples and bananas sits on a woven cloth.,59,
22646,mscoco,Two people on skis in snowy area next to a barn.,40775,
22647,mscoco,An old image of the Railway Station in toowoomba.,22953,
22648,mscoco,A lark dog sitting on wood floors in a living room.,25620,
22649,mscoco,A man gets ready to throw a frisbee.,96264,
22650,mscoco,A dog's head pokes over the foot board of a bed.,74061,
22651,mscoco,Two horses drinking water from a trough in front of a building.,4898,
22652,mscoco,A man standing in a field with a baseball.,564,
22653,mscoco,Women holding a toddler looking at a horse.,53115,
22654,mscoco,A floppy disk sitting in a pile of oranges.,51264,
22655,mscoco,Two men playing frisbee on teams at a public park.,61257,
22656,mscoco,Professional baseball player pitching the ball during a game.,81561,
22657,mscoco,"A plate with broccoli down the sides and some white, rolled up things in the middle.",41292,
22658,mscoco,A couple of zebras are walking through a field.,52248,
22659,mscoco,A cluster of bananas are hanging from a tree.,40996,
22660,mscoco,Two zebras that are eating grass in a field.,50343,
22661,mscoco,A group of people that are skiing down a mountain.,60518,
22662,mscoco,A woman stooping down to catch a frisbee while wearing a dress,14257,
22663,mscoco,A couple glasses of wine and some food.,70356,
22664,mscoco,a jar of sauce sits next to some carrots,47917,
22665,mscoco,"A square plate of carrots, spinach and more.",86559,
22666,mscoco,A close up image of a green plant that looks like lettuce.,23008,
22667,mscoco,three people on a gravel ground playing frisbee,69014,
22668,mscoco,there are many statues of zebras all around the field,92417,
22669,mscoco,A beautiful white horse pulling a green carriage.,39104,
22670,mscoco,An older skateboarder holds a long pole as he skates.,35690,
22671,mscoco,"A pitcher stands on his mound, about to throw his baseball.",5334,
22672,mscoco,A group of people riding horses along the beach.,60107,
22673,mscoco,A series of photos of two plates with different desserts and another plate with a cup of coffee.,48575,
22674,mscoco,A dog holding a pink Frisbee in it's mouth.,25292,
22675,mscoco,A black and white photograph of two zebras.,95001,
22676,mscoco,A man is playing baseball in the field.,6967,
22677,mscoco,A pitcher is about to throw the ball to the batter.,43545,
22678,mscoco,"An office desk with three laptops, a computer monitor and keyboard.",36375,
22679,mscoco,Horses and their riders are racing in a horse race.,80079,
22680,mscoco,A zebra standing next to a fountain and a wooden fence.,81583,
22681,mscoco,A man in his skiing gear is posing for the camera.,74472,
22682,mscoco,A man is on his own while skiing.,26297,
22683,mscoco,A baseball player holding a bat towards a ball.,63439,
22684,mscoco,A zebra walking on the dirt with trees in the background,94954,
22685,mscoco,"A man is skateboarding near the parked cars,",2397,
22686,mscoco,A man being threatened by a yellow banana.,68525,
22687,mscoco,Two people walk through the snow behind a dog.,27862,
22688,mscoco,A man playing Frisbee near a walking trail.,67777,
22689,mscoco,"A plate of pasta shells, broccoli and legumes.",11273,
22690,mscoco,Bunches of bananas are displayed in a shop.,44962,
22691,mscoco,The young pitcher is starting to throw a ball.,63800,
22692,mscoco,Two men watch another throw a Frisbee in a field.,66433,
22693,mscoco,A person rides on the back of a horse.,37499,
22694,mscoco,A variety of items is shown in a shopping cart.,37373,
22695,mscoco,A person on a skateboard rides down a ramp.,96130,
22696,mscoco,Are the dogs being friendly with each other or chasing each other?,3395,
22697,mscoco,This table is filled with a variety of different dishes.,79292,
22698,mscoco,The bowl on the table is full of cut fruit.,61798,
22699,mscoco,a young kid performs a grind trick on a skateboard,25199,
22700,mscoco,A multi colored dish with broccoli and white twisted pasta in it.,97072,
22701,mscoco,Two dogs are sitting a neatly made colorful bed.,30562,
22702,mscoco,Several people are running in a grassy field playing with a frisbee.,30412,
22703,mscoco,A group of guys in a field holding discs.,69606,
22704,mscoco,A dog gets its teeth brushed by a man.,55628,
22705,mscoco,a man riding among a large herd of horses,3688,
22706,mscoco,A lemon hangs from a small tree limb near several leaves.,14315,
22707,mscoco,a man reaching for a blue frisbee on a fence,6154,
22708,mscoco,A wet black dog with its face covered in sand.,14161,
22709,mscoco,A long bowl with variety of fruits laid out in it in front of a plate with a napkin.,98940,
22710,mscoco,A group of carrots sit in a glass dish.,72737,
22711,mscoco,A person on a skateboard rides on a platform.,41168,
22712,mscoco,a plate of rice and broccoli with meat,13514,
22713,mscoco,A man's open hand with tiny bananas with sand as the background.,37221,
22714,mscoco,A man riding his skate board down a slope .,86575,
22715,mscoco,Young boys on skis gathered in a group at the top of  a hill.,60772,
22716,mscoco,A dish with mean inside of it .,51284,
22717,mscoco,a male skateboarder in a blue shirt doing a trick,33469,
22718,mscoco,a person standing on a plowed snowy road,16665,
22719,mscoco,A baseball player swinging a bat with the catcher and umpire behind him.,79506,
22720,mscoco,The farmers are attempting to sell their products at market.,60514,
22721,mscoco,Man in a red shirt and blue jeans skateboarding.,80133,
22722,mscoco,A woman riding a horse and taking a picture at sunset.,40161,
22723,mscoco,a dog with spots on a bed and a stuffed animal,82297,
22724,mscoco,A black and white photo has two baseball players.,58984,
22725,mscoco,A person on skis sliding up down a path.,35079,
22726,mscoco,A person sitting on a chair in front of yellow vegetables.,48281,
22727,mscoco,A herd of zebras standing together in a field.,59548,
22728,mscoco,Man skating performing trick on cement with buildings in background,73696,
22729,mscoco,Skiers doing stunts over a hill of snow.,14284,
22730,mscoco,A plate has bits of brown rice and broccoli.,38434,
22731,mscoco,Crackers with spread on table with remote in background,22201,
22732,mscoco,Food with green sauce on paper plate with cake,34367,
22733,mscoco,Baseballer standing with mitt in fenced field and grass,6084,
22734,mscoco,a person with ski poles and skis in the snow,80838,
22735,mscoco,a boy jumping his skate board over some steps,27295,
22736,mscoco,A plate of broccoli sits on a red plate.,54721,
22737,mscoco,"A basket of red fruit, a basket of ginger, a basket of bananas, and a basket of seed pods.",78163,
22738,mscoco,some brown black and white horses in their pen and some water,39782,
22739,mscoco,A young male is riding his skateboard in his empty pool.,17267,
22740,mscoco,A woman is cutting into a cake with a large knife.,27578,
22741,mscoco,a shirtless male skateboarder is doing a trick,9285,
22742,mscoco,Baseball game in large stadium with ball flying toward batter,77328,
22743,mscoco,A dog is catching a Frisbee in its mouth.,25577,
22744,mscoco,A herd of zebra in a grass field.,50452,
22745,mscoco,A couple of horses by a fence on a field.,40347,
22746,mscoco,A child on skis is skiing on the snow.,94148,
22747,mscoco,A tray of food on a dining table.,24228,
22748,mscoco,A market area with boxes of fruit that includes bananas and pineapples.,41970,
22749,mscoco,Close up of dog holding a soft frisbee in it's mouth,12839,
22750,mscoco,Polar bear stand on edge of a slide,48355,
22751,mscoco,A baseball player pictured running on the field,21981,
22752,mscoco,A kid throwing a Frisbee and a bat on the ground.,43183,
22753,mscoco,A group of people on horses racing together.,19251,
22754,mscoco,A group of people near some people riding horses.,12626,
22755,mscoco,A man on some skis in the snow.,84488,
22756,mscoco,A bunch of bananas on a plate on a counter.,91804,
22757,mscoco,A brown horse sticking its head out of a red and white barn door.,17675,
22758,mscoco,A brown and white hamster in hand with broccoli.,81751,
22759,mscoco,"Closeup of a plate of food that includes chicken, mushrooms and broccoli.",60418,
22760,mscoco,A man sliding into a home plate as another tries to tag him.,73877,
22761,mscoco,A man on a skateboard on a ramp.,5543,
22762,mscoco,A group of people standing on a field playing disc golf.,82673,
22763,mscoco,Women and men playing a frisbee-based sport on a soccer field.,30335,
22764,mscoco,Men are in action are playing frisbee on grass.,48577,
22765,mscoco,Zebras are grazing on grass by a car.,53400,
22766,mscoco,A dog is sitting on an unmade bed with pillows.,99075,
22767,mscoco,The group of people are skiing on the snow.,11913,
22768,mscoco,Many skateboarders going down a very wide city street.,10162,
22769,mscoco,A group of people on skis stand on the snow.,60156,
22770,mscoco,People are standing on top of a snowy mountain.,59460,
22771,mscoco,"A bowl of banana's, sprinkels, chocolate chips, and marshmellows.",65797,
22772,mscoco,A boy in a pitchers pose then pitching a baseball.,50623,
22773,mscoco,A few people are participating in water sports and some are in a boat.,45900,
22774,mscoco,A man riding a horse while other men look on.,40333,
22775,mscoco,Two zebras and two monkeys walking on the grass.,96911,
22776,mscoco,A person on a skateboard does an air trick.,73667,
22777,mscoco,A woman holds the reins of a saddled horse,70643,
22778,mscoco,A person in white shirt doing a trick on skis.,27781,
22779,mscoco,A brown horse in a grassy field with trees behind.,63672,
22780,mscoco,Steak and crab cakes served with grilled peaches.,74600,
22781,mscoco,A group of women are smiling while toasting with wine glasses.,78068,
22782,mscoco,A boy at a skate park practicing on his skateboard.,77230,
22783,mscoco,A man in blue and white jacket on skis next to ski lift.,17039,
22784,mscoco,A man cross-country skiing on a snowy city street,73202,
22785,mscoco,A person doing skateboard ticks at a skate park,89352,
22786,mscoco,Two zebras grazing in wooded fenced area and grass,54702,
22787,mscoco,Several people are skiing in the snow by a tree.,89053,
22788,mscoco,A brown dog laying in a red wicker bed.,31509,
22789,mscoco,"A plate with meat, broccoli, and noodles is sitting on a table.",29283,
22790,mscoco,A man driving a horse and cart with another riding a horse behind him.,84541,
22791,mscoco,A statue of a bear in an enclosure.,80864,
22792,mscoco,A baseball player swinging a bat near home base.,82055,
22793,mscoco,Two people are walking up a snow covered hill.,21872,
22794,mscoco,"A white white topped with pasta, mushrooms and broccoli.",91661,
22795,mscoco,A horse drawn carriage driving down a small road.,35072,
22796,mscoco,A man with a scarf on his head standing in a big grass field.,24261,
22797,mscoco,two people jumping up to try to catch a frisbee,67761,
22798,mscoco,a close up of a sandwich in a paper plate,2737,
22799,mscoco,A person extending a white plate holding a sandwich.,65028,
22800,mscoco,A carrot and a knife are resting on a cutting board.,76024,
22801,mscoco,Three zebras in grassy area next to shrubbery.,55165,
22802,mscoco,A man in glasses is eating a sandwich.,21006,
22803,mscoco,A man with a cup of coffee in his hand looking at a laptop.,97496,
22804,mscoco,Several bunches of bananas are on a table.,32884,
22805,mscoco,A lot of zebras standing in the sand on a hot summer day.,38864,
22806,mscoco,A man in red jacket skiing in between trees.,12173,
22807,mscoco,A man riding a skateboard along a sandy beach.,51300,
22808,mscoco,A black horse that is tied up eating grass.,83729,
22809,mscoco,The skier is racing down the snow covered slopes.,99462,
22810,mscoco,A glass window in a fruit store with fruit in front of it,42674,
22811,mscoco,People are on grass playing some sort of game.,8535,
22812,mscoco,A 6 year old's birthday cake with horses on a top.,64441,
22813,mscoco,person on skate board jumping in air one hand on the bottom of skate board,97893,
22814,mscoco,"A white bowl holding ramen, broccoli and carrots.",88366,
22815,mscoco,A kid on a skateboard on the street.,82172,
22816,mscoco,A woman standing in front of a brown horse.,68338,
22817,mscoco,Three pieces of broccoli on and around a small chair.,78936,
22818,mscoco,A white plate of food tha includes meat and vegetables.,40445,
22819,mscoco,A large brown bear on a rock slab.,58476,
22820,mscoco,A man doing a jump on a skateboard,90337,
22821,mscoco,A table topped with lots of glasses of wine.,50999,
22822,mscoco,A bowl of chili and a half-eaten sandwich on a plate.,9898,
22823,mscoco,A skateboarder practicing a jump at night under lights,31272,
22824,mscoco,A filled plate of Chinese food with broccoli,43206,
22825,mscoco,A guy riding a skateboard on the road with a long pole.,40650,
22826,mscoco,A boy on the beach playing with a green Frisbee.,50698,
22827,mscoco,A baseball player standing in the outfield waiting for a play.,71277,
22828,mscoco,A man with a skateboard that is jumping in the air.,11293,
22829,mscoco,An adult on skis holding the hand of a child on skis.,67378,
22830,mscoco,A man in white shirt grinding a skateboard on rail.,21237,
22831,mscoco,A cutting board with an assortment of vegetables,50774,
22832,mscoco,A dog looking out of a second story window.,748,
22833,mscoco,A group of people on a field playing baseball.,961,
22834,mscoco,A black and white dog wrapped in a white blanket.,85933,
22835,mscoco,A bunch of fresh carrots still covered with dirt in a basket.,70769,
22836,mscoco,A person cutting a multi layer cake with a knife.,66986,
22837,mscoco,A person on a snowboard went off of a jump.,80435,
22838,mscoco,Woman holding up a red frisbee in front of a group op people.,88280,
22839,mscoco,A black dog standing above a mirror on the ground.,23885,
22840,mscoco,Many jockies are riding horses down a beach.,71818,
22841,mscoco,A child is petting a small horse that he stands beside.,98275,
22842,mscoco,People are cross country skiing through a field.,15458,
22843,mscoco,A dog going to the bathroom in the park.,96749,
22844,mscoco,A group of people on horses on a field.,56090,
22845,mscoco,Various exotic fruits adorn a wooden surface.,32263,
22846,mscoco,The panda bear is relaxing on the cool rocks.,92488,
22847,mscoco,A man grinds a rail on his skateboard.,57309,
22848,mscoco,A town square is full of people riding their bikes and skateboarding.,57571,
22849,mscoco,"A bowl filled with pasta, sauce and vegetables.",28811,
22850,mscoco,The broccoli florets are blue and green in color before cooking.,2201,
22851,mscoco,A person looking at another person with bananas on a bike.,65419,
22852,mscoco,A boy on a field with a baseball glove.,66247,
22853,mscoco,A pan filled with broccoli and onions with oil.,75584,
22854,mscoco,people at a ski lodge walking around in the snow,63640,
22855,mscoco,A group of zebra standing in the tall grass.,85532,
22856,mscoco,A tree filled with lots of unripe bananas.,98554,
22857,mscoco,A display at a grocery store filled with fruits and vegetables.,11907,
22858,mscoco,A group of men riding skateboards on top of cement.,26674,
22859,mscoco,A man pitching a baseball on top of a field.,47842,
22860,mscoco,A basket full of broccoli sitting next to other fruits and vegetables.,76255,
22861,mscoco,"A plate of broccoli, ham, pasta and parmesan.",83201,
22862,mscoco,A person doing a trick on a snowboard off of a hill.,85691,
22863,mscoco,A group of skiers watch as one members does a trick.,2137,
22864,mscoco,A guy does tricks on his skateboard in the street,34234,
22865,mscoco,A young woman playing a game of frisbee with another person.,36840,
22866,mscoco,A group of men playing frisbee against each other.,8216,
22867,mscoco,A couple of people holding knives to the bottom of a laptop.,4931,
22868,mscoco,A group of people riding horses down a beach.,84134,
22869,mscoco,A man swinging a bat at a baseball on a field.,35159,
22870,mscoco,A man and woman on beach playing with a frisbee.,80031,
22871,mscoco,A small herd of zebras enjoy a drink of water from the river.,47287,
22872,mscoco,A girl in pink shirt sitting at a table with green cup.,22166,
22873,mscoco,A woman in black jacket next to a black horse.,43704,
22874,mscoco,Woman taking a selfie while sticking banana in her mouth,67250,
22875,mscoco,A market area with various crates of vegetables.,66264,
22876,mscoco,2 Zebras standing next to each other in plaines,46001,
22877,mscoco,Pitcher on a pitcher's mound throwing a baseball.,69272,
22878,mscoco,A large black bear standing up to reach something,14246,
22879,mscoco,A woman in black shirt riding a skateboard.,89446,
22880,mscoco,A snow skier is going down a mountain slope.,59263,
22881,mscoco,A child holding a baseball on a baseball field,48555,
22882,mscoco,A person skiing down a hill with poles,33673,
22883,mscoco,A kid in a camo shirt riding a skateboard down the street.,51103,
22884,mscoco,A MAN IS PLAYING ON THE BEACH WITH A FRIEND,17897,
22885,mscoco,"There are carrots, apples and two full cups on the cutting board.",46406,
22886,mscoco,A snowboarder stands next to a person in skis.,25946,
22887,mscoco,Cars drive on a busy street around a rear view mirror.,74181,
22888,mscoco,The meal is being prepared in the big pot.,77745,
22889,mscoco,A young skier headed down to the ski lodge.,46359,
22890,mscoco,Snowboarder in blue coat performing aerial trick in alpine area.,29880,
22891,mscoco,Guy jumps off the steps doing a flip trick with his skateboard,40728,
22892,mscoco,A skier bending down to gain momentum as she goes down the slope.,20958,
22893,mscoco,A young man with a laptop bag travels on a skateboard.,41417,
22894,mscoco,a baseball player is a bat during a game,70589,
22895,mscoco,A male equestrian in full gear on a trotting white horse in a white fenced horse ring.,72099,
22896,mscoco,The girl is riding her show horse around the course.,1079,
22897,mscoco,a birthday cake is being cut by a knife,99754,
22898,mscoco,a group of horses graze on some grass,8491,
22899,mscoco,a group of beginner snow skiers having class,97333,
22900,mscoco,a group of young people playing baseball in a field,81840,
22901,mscoco,two people behind a stand with many bananas,79574,
22902,mscoco,A brown horse with white fetlocks grazing in a fenced in yard.,84793,
22903,mscoco,a bunch of potatoes and tomatoes grilled together,87970,
22904,mscoco,A man holding onto a bin full of lemons,22794,
22905,mscoco,A closeup of a broccoli floret in bloom,78343,
22906,mscoco,Three photos of people throwing and catching Frisbees.,80060,
22907,mscoco,a pizza with broccoli on it on the table,1485,
22908,mscoco,A very tasty looking fruit salad on a piece of pita bread.,64306,
22909,mscoco,two horses that are standing near each other and having an interaction.,47153,
22910,mscoco,A young boy with safety gear on a skate board in his backyard,43181,
22911,mscoco,A child on a snowboard going down a slope.,20490,
22912,mscoco,Jockeys racing horses on a track during a race.,88148,
22913,mscoco,Male skier holding poles standing at the top of a snowy peak posing for camera,44969,
22914,mscoco,A man in a wet suit on a board being pulled,98631,
22915,mscoco,Two people in the snow one on a snowboard the other on ski's.,11517,
22916,mscoco,A man winding up to throw a frisbee in the park,33016,
22917,mscoco,a guy gliding down the road on a skateboard,64335,
22918,mscoco,a snow skier in full gear coming down a mountain,69403,
22919,mscoco,"A close-up of a zebra's face, eating dry grass in a pen.",26799,
22920,mscoco,A white plate filled with a variety of foods,569,
22921,mscoco,"a skier, dressed warmly slides down a slope.",10356,
22922,mscoco,Several green and red apples lying on ground.,10726,
22923,mscoco,a boy dressed in a baseball uniform standing in a field.,66375,
22924,mscoco,a boy jumping his skateboard over a red box,1419,
22925,mscoco,Snowboarders walking through the snow carrying their boards,77636,
22926,mscoco,a close up of a plate with broccoli,99517,
22927,mscoco,Man preforming a trick with a disk toy.,26635,
22928,mscoco,A sandwich is next to a yellow stuffed animal.,35289,
22929,mscoco,A woman riding a horse while it eats grass,72628,
22930,mscoco,A man taking a swing at a  baseball,69151,
22931,mscoco,A white plate that has a sandwich cut in half,4671,
22932,mscoco,The man is posing before he skis down the hill.,3032,
22933,mscoco,An adult skier is holding the hand of a child skier.,80281,
22934,mscoco,A man standing in front of a stove cooking.,83117,
22935,mscoco,A banana is on a plate with cookies and peanut butter.,23120,
22936,mscoco,A polar bear is playing with a large chunk of ice.,34797,
22937,mscoco,Two zebras eating hay from a feeder together,75334,
22938,mscoco,A fry pan with a mixture of vegetables in it.,20340,
22939,mscoco,a number of people playing frisbee indoors,71753,
22940,mscoco,A snowboarder is sliding quickly along a snowy hill.,69512,
22941,mscoco,A baseball player throwing a pitch onto the field,73709,
22942,mscoco,There is a sculpture of pig's head surrounded by applies.,54867,
22943,mscoco,A group of skiers with a small child in the snow,69174,
22944,mscoco,A baseball batter takes a mighty swing as the catcher and umpire look on.,78452,
22945,mscoco,A man on a skateboard is trying to jump over a wall.,98845,
22946,mscoco,A white plate served on a multi colored table cloth,34691,
22947,mscoco,A young girl tossing a frisbee to an older man,4157,
22948,mscoco,There are two men that are out playing baseball.,79566,
22949,mscoco,a cut in half sandwich sitting on top of a plate.,71963,
22950,mscoco,A skier in green pants heading down the slope,12234,
22951,mscoco,A small brown horse standing  on a hilltop,89750,
22952,mscoco,Two zebras fighting in a cloud of dust,75538,
22953,mscoco,A giant chair with a horse statue on it,56040,
22954,mscoco,A woman in gear skiing down a snowy slope,36142,
22955,mscoco,A brown bear walking along the waters edge,91668,
22956,mscoco,A boy is helping a smaller boy on skis in shallow snow.,52372,
22957,mscoco,A man walking across a field covered in white snow.,22497,
22958,mscoco,"An assortment of fresh fruit including banana, pears, and a banana.",9706,
22959,mscoco,Three zebras are standing in the grass by the trees.,85033,
22960,mscoco,A store window with a tray of grass and vegetables,13548,
