case_number,source,prompt,evaluation_seed,celebrity
186240,mscoco,An elephant standing next to a bail of hay.,87604,
524889,mscoco,Old photograph depicting group of adults outdoors and some luggage.,48610,
6763,mscoco,A man and a women posing next to one another in front of a table.,96694,
114479,mscoco,"A few pieces of luggage sit, stacked neatly, on the ground.",97148,
274216,mscoco,A man riding in the back of a white and red boat.,41963,
408480,mscoco,A boat that is on a pier and not in the water.,24894,
89555,mscoco,A cat is asleep on top of a bed.,20066,
361341,mscoco,A large black bird perched on top of a tree in a  forest.,40625,
38837,mscoco,A very cute cat sitting by  a very pretty umbrella.,74715,
15978,mscoco,A cat with a yellow bow tie on.,74006,
372037,mscoco,A large white trash truck with a painting on it's side.,84699,
143961,mscoco,A group of people standing and sitting on top of a field.,16054,
55668,mscoco,A woman posing with her husband and two children.,24859,
288340,mscoco,A white boat floating on a  body of water.,20560,
510329,mscoco,A tourist unfolds an umbrella near ancient ruins.,89564,
121417,mscoco,a woman is sitting with an umbrella outside,18469,
171500,mscoco,Commercial logging transport truck on dirt road near forest.,53217,
331648,mscoco,Woman holding umbrella walking on paved roadway next to wall.,15677,
419344,mscoco,A group of people stare at a group of elephants.,7986,
264787,mscoco,A cat is peeking out from under a blanket.,49452,
323739,mscoco,Single boat near the shore of an ocean.,42816,
105884,mscoco,A man riding on the back of a boat filled with people.,31442,
188696,mscoco,A parking meter sitting on the side of a road.,34332,
424554,mscoco,A yellow tanker truck parked on top of a dirt field.,31760,
345787,mscoco,A bride waits for something while holding her bouquet.,90039,
18837,mscoco,A green utility truck is parked on a street while a man climbs inside.,13362,
86429,mscoco,A beach filled with law chairs and a blue umbrella.,20399,
335587,mscoco,A man standing in front of pile of reflective ribbons.,34116,
533811,mscoco,A man wearing a neck tie and a blue shirt.,75942,
557633,mscoco,A couple of women standing next to each other.,62021,
113019,mscoco,A young man sitting in front of a laptop computer.,61944,
52966,mscoco,A woman standing next to two smiling men.,5232,
477750,mscoco,Large special saddles are used while riding elephants.,51857,
342146,mscoco,A man sanding next to a cow in a pen.,63348,
260967,mscoco,A cat that is standing up looking out of a window.,49049,
347612,mscoco,A red stop sign sitting next to a tree.,86712,
406071,mscoco,A herd of elephants standing around a dry grass field.,46867,
341137,mscoco,A parking meter covered in graffiti sitting on a  sidewalk.,79044,
412471,mscoco,A bunch of suitcases that are on a sidewalk.,89775,
539874,mscoco,A man wearing a red and black neck tie.,86004,
300200,mscoco,This is an old antique photo of an older man.,53989,
581726,mscoco,An elephant is standing in a fenced area.,15819,
30667,mscoco,Dog lying on bottom of enclosed area with people.,72275,
258395,mscoco,A red fire truck driving down a  street.,40880,
513125,mscoco,Dog lying on bedding material in suitcase in large room.,34490,
249952,mscoco,A small cat standing underneath an umbrella on a table.,80552,
445298,mscoco,A black and white cow standing on to of a lush green hillside.,55750,
40517,mscoco,A long stretch of highway over a river.,13319,
456558,mscoco,a young man with a turqoise tie is smiling,49883,
349090,mscoco,A man holding a camera and a very long neck tie.,89030,
57006,mscoco,A parking meter sitting on the side of a road.,79228,
281397,mscoco,Black and white photo of cars parked on the street.,93921,
30675,mscoco,The train engine number 6309 is operated by BNSF.,18589,
82935,mscoco,A close shot of a cow standing in the wild.,99905,
414679,mscoco,Two cows overlooking a mountain range and one is looking in the opposite direction of the other one.,19268,
184621,mscoco,A group of men riding on the back of a small elephant.,37839,
81594,mscoco,A woman holding an umbrella while standing on top of a wooden deck.,87982,
240436,mscoco,water and trees with a mountain behind them.,36992,
114907,mscoco,A lady explains the process of milking a cow.,2337,
155488,mscoco,A small town grocery store beside a road.,84205,
249792,mscoco,A man wearing a red neck tie while wearing a checkered shirt.,77205,
369208,mscoco,A cat on a pet bed looking at a laptop.,55810,
254050,mscoco,A white curly haired dog standing in a hallway.,17767,
448627,mscoco,A cat that is laying on a computer keyboard.,44008,
440486,mscoco,A river filled with boats next to a tall building.,44183,
167456,mscoco,A large body of water filled with lots of boats.,70608,
274291,mscoco,A man standing next to a black bag of luggage.,21226,
421499,mscoco,Group of brown cows standing on a field next to each other.,75463,
304099,mscoco,Luggage moves along a conveyor belt at an airport.,7606,
206831,mscoco,A large brown dog holding a neon frisbee in his mouth.,87319,
323797,mscoco,"Two elephants looking at each other aggressively while near a body of water,",87306,
467696,mscoco,A man riding on a boat filled with luggage.,25369,
261273,mscoco,Two green signs that are on top of a stop sign.,65375,
137028,mscoco,a dog with shoes and a backpack standing next to car,438,
147879,mscoco,A warehouse filled with light fixtures in it.,92127,
488004,mscoco,A black cat laying on top of a metal pan.,96504,
42260,mscoco,A group of people sitting on top of a sandy beach.,16190,
164255,mscoco,An umbrella that is standing in the sand.,83489,
10779,mscoco,a little boy wearing a tie and a fake mustache,29958,
5105,mscoco,a man paddling in the lake with a dog nearby,49208,
522880,mscoco,a baby elephant with the family at a zoo,22397,
306664,mscoco,A large white polar bear walking across a dirt and gravel ground.,67746,
428004,mscoco,A train traveling through a rural country side.,32804,
308328,mscoco,Some people in high visibility jackets putting suitcases onto a conveyer belt from a container,34193,
354547,mscoco,a man in a white suit standing in front of some bushes,17842,
436691,mscoco,The green train is parked at the platform.,64784,
65375,mscoco,some boats docked in the water and a person in a yellow raft,76339,
307048,mscoco,a chihuahua sitting in a chair at the table in front of a plate of food,3225,
462315,mscoco,A yellow truck that was recently on fire and put out by the fire department.,25354,
400046,mscoco,A couple of brown cows walking across a green field.,6989,
519027,mscoco,A group of men riding on the back of a white boat.,2455,
253742,mscoco,A woman standing next to a herd of animals.,7575,
201405,mscoco,a large bear is standing over by the rocks,30396,
66336,mscoco,A woman holding a pink umbrella over her left shoulder.,43871,
61605,mscoco,A man standing on train tracks as a train approaches.,10578,
32861,mscoco,A man holding an umbrella in a  hallway.,92495,
185850,mscoco,A man with a black top hat and suit is staring at the viewer.,72243,
116936,mscoco,A couple of people standing on top of a sandy beach.,59552,
85328,mscoco,A commuter train at a stop in a major city.,261,
490470,mscoco,Several sailboats sit in the water in front of some trees.,91129,
164389,mscoco,A group of men riding on the back of a boat.,41609,
535809,mscoco,A cat laying on top of a car seat.,30544,
56437,mscoco,The man in the tie is looking away from the camera.,73341,
570664,mscoco,The person is holding a treat for the cats.,50967,
317439,mscoco,A large brown bear standing next to a wire fence.,71539,
201918,mscoco,A black cat is scared by a large dog.,41173,
105264,mscoco,A group of young men standing on top of a sandy beach.,28529,
234757,mscoco,A parking meter sitting in the middle of a flooded street.,23875,
304347,mscoco,Parked vehicles and a crane on a road in the woods.,56292,
269918,mscoco,a man and a cat lying on a couch,57952,
189966,mscoco,A kitten standing on the edge of a small table in front of a mirror with an elaborately carved wooden frame.,19549,
229150,mscoco,A man walks down a street with an elephant.,62275,
170700,mscoco,A building sitting along side of a street.,16395,
474245,mscoco,A group of people standing next to each other.,65162,
521321,mscoco,A cow on a mountaintop standing in the grass.,24988,
24931,mscoco,a man with a jacket and tie with his arms spread out,40637,
157559,mscoco,A few goats eating grass in a grassy field,58118,
21994,mscoco,A large elephant standing on the side of a lake.,98029,
108698,mscoco,A cat is sitting in the window on a rail.,68487,
258911,mscoco,A row of cows standing behind a metal fence.,44754,
450370,mscoco,an elephant walking through the weeds in the forest,68576,
416818,mscoco,A ceiling with lots of multi colored umbrellas hanging from it.,27892,
11181,mscoco,Someone walking down the street while holding a pink umbrella,15399,
88250,mscoco,Two elephants with their trunks attached to each other,35049,
84477,mscoco,A woman walks out of the ocean towards a beach chair and umbrella.,99998,
281628,mscoco,A man wearing a short skirt and tighty whities.,4290,
472298,mscoco,a man and a woman sitting on a small boat,99853,
289967,mscoco,A couple of white sculptures sitting under a red umbrella.,45218,
502698,mscoco,A man with a beard and mustache wearing a black tie.,25265,
293895,mscoco,A two story white building with lots of umbrellas over them.,740,
284341,mscoco,A man holding up his left hand while pointing to the sky.,91435,
448114,mscoco,There is a semi truck towing two trucks behind it.,67374,
191515,mscoco,A pile of black luggage sitting inside of a room.,22887,
388531,mscoco,"A nearly all black snapshot shows a man standing sideways and looking forward, who is wearing a dark coat and hat and a bright pink tie.",94629,
319469,mscoco,A couple of brown and white cows standing on a  field of grass.,31966,
420532,mscoco,A group of people standing next to each other.,82276,
20571,mscoco,a group of boats parked next to a dock in the water,13141,
260141,mscoco,a group of boats resting in the water next to a bridge,64123,
500884,mscoco,A woman standing in front of a building in the rain.,80288,
400815,mscoco,A man sitting in the back of a truck.,48013,
214247,mscoco,A couple of kids standing next to a truck.,79116,
272185,mscoco,A parking meter sitting next to a small covered sign.,71065,
204525,mscoco,A man standing next to a few bags of luggage.,71956,
242007,mscoco,A cat laying on top of a bag in front of a camera.,39956,
435783,mscoco,an elephant standing in a field of grass surrounded by trees,22683,
105961,mscoco,A picture of an old creepy man standing next to an old creepy woman.,37619,
275515,mscoco,A truck driving through a lush green field.,57222,
292082,mscoco,an old photo of a little girl sitting on her dads lap,52833,
145747,mscoco,A large lake filled with small white boats near a forest.,54540,
487607,mscoco,A man standing next to a woman holding a tennis racquet.,86960,
353658,mscoco,A woman holding a pink and white polka dot umbrella.,94849,
463347,mscoco,A trash can covered in an umbrella between two roads.,52175,
22802,mscoco,a beach with people and sand with a view of the water,26239,
469343,mscoco,A herd of elephants walking across a field.,29012,
219848,mscoco,A man and woman riding on the back of a blue boat.,7684,
36311,mscoco,A man standing over a bag of luggage.,76598,
315467,mscoco,A living room with a black cat on top of a hard wood floor.,15122,
223188,mscoco,A man riding on the back of a giant bull.,2827,
352005,mscoco,A man wearing a blue shirt and a pair of glasses.,31787,
26159,mscoco,A brown bear standing next to a giant rock.,4583,
550051,mscoco,people on the street near a sea with waters,9720,
453557,mscoco,A man with a saw standing next to a man with his brain exposed.,39485,
449490,mscoco,"An aerial shot shows tropical foliage, surrounding an upscale home, a sea inlet and a train rushing under a tunnel that goes beneath the foliage.",80926,
238199,mscoco,A young man jumping off a staircase while riding a skate board.,85985,
97580,mscoco,a guy and his dog sitting on a surf board,18375,
550477,mscoco,A person sitting at a park with luggage.,81642,
503938,mscoco,A cat in a room with a rug and a backpack.,19713,
258915,mscoco,A man lounging in a field where cows are grazing.,27478,
313055,mscoco,A blocked view of the Eiffel Tower in France.,1425,
127573,mscoco,A cat stares at a television from close up.,57707,
430821,mscoco,a elephant that is in some tall grass,8331,
31599,mscoco,Some small boats are tied up by a wall.,40626,
107641,mscoco,Construction equipment seen at work site in urban area.,97477,
241174,mscoco,Two men greeting each other with a handshake.,24981,
26518,mscoco,someone that is standing on top of a skateboard,38159,
350134,mscoco,An elephant with it's trunk laying on a white gate.,42621,
136411,mscoco,A stop sign with graffiti on the 600 block of Newport Street.,32612,
566282,mscoco,A pair of well dressed men kick a soccer ball on the sidewalk.,63279,
287874,mscoco,A passenger train travels down the tracks at a stop.,12291,
16466,mscoco,Two green freight trucks parked on the side of the road.,29473,
343774,mscoco,A baby elephant standing at the edge of a water hole reaching out with its trunk.,81014,
348669,mscoco,a brown bear is digging in the ground for something,71644,
546424,mscoco,a black and white photo of a person in a suit and a person in a dress,13902,
367429,mscoco,"Two men walking together in a parking lot with a sleeping bag, a pillow, a comforter and suitcases.",51469,
318461,mscoco,an elephant walking in a field near many trees,27627,
368559,mscoco,A van is parked next to a fire hydrant.,95904,
90476,mscoco,Several beached boats on the sand with orange balls hanging over the sides.,50906,
418565,mscoco,Dozens of opened umbrellas hanging above in multicolors,83037,
181449,mscoco,A black kitten lays on her side beside remote controls.,82178,
370116,mscoco,This is some pink luggage that is sitting together in a group.,81007,
485406,mscoco,a double parking meter sitting next to a white and red wall,56164,
234349,mscoco,A couple of women standing underneath umbrellas next to each other.,47026,
121106,mscoco,A large group of people who are waiting at a luggage carousel.,3452,
276239,mscoco,A woman standing on top of two pieces of luggage.,54387,
289899,mscoco,A group of people ride in a canal past buildings.,72495,
205647,mscoco,A semi truck pulling a chain of three trailers.,97155,
290979,mscoco,Chubby little kid is making a face near a lake,3169,
570115,mscoco,A black cat sitting on top of a computer keyboard.,15149,
579673,mscoco,An umbrella sitting over a tray of food.,70700,
265125,mscoco,A woman holding a black umbrella as she stands behind a car.,633,
191203,mscoco,Someone riding on an elephant in a wooded area.,91350,
331097,mscoco,three big elephants walking across a wide river,78065,
542350,mscoco,A brown elephant on a path has shaved off tusks.,91438,
38449,mscoco,A couple of people carrying bags of luggage.,18445,
130401,mscoco,The person crossing their legs is wearing socks with colorful dogs on them.,20113,
323561,mscoco,A white truck driving past a yellow traffic light.,25318,
559614,mscoco,a rusty flatbed truck sitting by a building,75080,
270883,mscoco,A woman in lingerie is laying on a soft bed.,84888,
476975,mscoco,A zebra standing next to an elephant next to some trees.,52472,
356612,mscoco,Several black bulls are walking down the street.,34192,
189868,mscoco,A brown horse standing next to a metal fence.,38540,
424731,mscoco,An elephant with large white tusk standing next to a  forest.,14654,
113282,mscoco,People are in a large building with luggage.,28960,
170077,mscoco,A young boy wearing a colorful umbrella hat.,37135,
438426,mscoco,A man with a skull and crossbones tie.,81729,
66348,mscoco,A truck full of oranges riding on a street.,80614,
46743,mscoco,A woman sitting next to a parking meter.,2896,
58139,mscoco,A cat laying on top of a pillow on a bed.,83015,
47552,mscoco,A red train is going past a station marked with signage.,4152,
316258,mscoco,A body of water with boats floating on top of it.,20704,
25989,mscoco,A small black dog playing with a frisbee.,22524,
264180,mscoco,A couple of cows standing inside of an animal pen.,69216,
276437,mscoco,a long double decker passenger train going along a track,34245,
198625,mscoco,The person in the blue shirt has a plaid neck tie on.,3020,
535242,mscoco,a red stop sign is by a road outside,50118,
25034,mscoco,A rowing team looks ready to begin on a calm stretch of water.,93840,
551510,mscoco,A small boat on a lake in the evening.,39506,
214106,mscoco,A white truck parked on the side of a road.,45395,
488693,mscoco,A man standing over a white bucket on top of a sandy beach.,74595,
401446,mscoco,A woman wearing a dress and holding an umbrella.,41402,
578383,mscoco,A brown cow standing on top of a dry grass covered field.,18784,
541478,mscoco,A man holding a Library card in his left hand.,381,
55241,mscoco,The cows are standing on the hay in a meadow.,99586,
460294,mscoco,A group of women walking across a parking lot with umbrellas.,90104,
463633,mscoco,A red stop sign sitting in the middle of a street.,97860,
453369,mscoco,A gray cat wearing a colorful neck tie.,88556,
421437,mscoco,A bear standing next to a tree flying a colorful kite.,78047,
235278,mscoco,Two old men laughing at a dinner table in suits.,14071,
169097,mscoco,The parking meters are posted beside a cement wall.,54690,
442761,mscoco,A dog and and someone's hand holding on to a frisbee,25540,
206496,mscoco,an elephant carrying some people on its back,94438,
262371,mscoco,A cat laying on top of a bag sitting on a floor.,59953,
166277,mscoco,A cat drinking out of a glass on top of a table.,54648,
406395,mscoco,A cat wearing a neck tie laying on top of a pillow.,97095,
195437,mscoco,Four people are sitting on the dock near boats.,36635,
112342,mscoco,A dog in the water has a purple Frisbee in his mouth.,6116,
193911,mscoco,A couple of cows standing on top of a dirt ground.,66037,
334148,mscoco,A man wearing a motorcycle helmet and a neck tie.,7213,
154701,mscoco,A laptop on a desk with a cat laying on it.,77328,
295420,mscoco,A blue truck drives down a narrow street.,94823,
433156,mscoco,A rack with lots of umbrellas sitting in front of a store.,6456,
136433,mscoco,A man that is standing up holding a suitcase.,70963,
134066,mscoco,a couple of elephants fighting in a grass area,58807,
21864,mscoco,The ocean inlet is a favorite place for boaters.,88558,
488386,mscoco,The cat fell asleep on the laptop's keyboard.,6698,
347529,mscoco,A bear or some type of large animal is gripping a tree.,35382,
480311,mscoco,Many children are posing together outside of the building window.,20006,
69229,mscoco,Cows with horns are sitting down in the open field,84867,
51961,mscoco,a wall with a bunch of graffiti on it,86197,
548014,mscoco,a man in glasses that has a suit on,97060,
500435,mscoco,A couple are walking under the umbrella in the rain.,64940,
505573,mscoco,A dog wears a tie while on the steps,34929,
229840,mscoco,A dog touches noses with a horse through a fence.,68264,
79047,mscoco,A statue of a bear sitting in the middle of a sidewalk.,79569,
364299,mscoco,An animal walking through a river on water.,70996,
263612,mscoco,A husky is lying under an elephant toy.,9787,
139472,mscoco,A man in blue is holding a brown umbrella.,70446,
86136,mscoco,A cat standing over a blue plate with food on top of it.,30365,
536743,mscoco,Six little boys are smiling in front of a wall.,76828,
274612,mscoco,A row of colorful bikes parked under two umbrellas.,63803,
153973,mscoco,A herd of cattle standing on top of a grass covered field.,43080,
523244,mscoco,A man kneeling on top of a tennis court with a racquet.,84180,
513971,mscoco,A cat is sitting outside on the ledge of a window.,44556,
548219,mscoco,A cat sitting inside of a red bag of luggage.,83057,
240495,mscoco,A woman is at a park playing frisbee in the rain.,28241,
15581,mscoco,"A bearded, bald man wears a multicolored tie.",38898,
389258,mscoco,"A woman with an umbrella kneels near a child, who also has an umbrella.",73329,
561116,mscoco,A dog with floppy ears sitting on a couch.,98134,
354241,mscoco,A girl dressed in pink clothing standing next to a cow.,18324,
183677,mscoco,A child wearing an orange tie holding a paintbrush.,82930,
316041,mscoco,A big brown cow with horns standing in a big grassy field,37557,
577277,mscoco,A woman strikes a funny pose while holding a book.,66661,
313593,mscoco,A cat sleeps with its head on a laptop computer.,52569,
53364,mscoco,A group of girls all colorfully dressed dress with umbrellas.,35754,
233362,mscoco,"Artwork of a ship with three masts and one sail open with a scull and crossbones on it, in bluish gray water with gray cement wall in background.",60082,
94168,mscoco,A yellow and red train on the railroad tracks.,94397,
326081,mscoco,A dog laying on the ground with a pink frisbee in it's mouth.,69356,
83547,mscoco,A small elephant standing next to a tree stump.,88269,
94021,mscoco,A couple of black cats laying on top of a bed.,89773,
404461,mscoco,A woman standing in an alley way holding an umbrella.,43092,
289523,mscoco,A kitten walking on the base of a window.,82941,
98721,mscoco,a group of people sit on top of a grassy hill,56313,
91650,mscoco,Several cows huddled in a patch of dirt.,15414,
387150,mscoco,Parallel parking between the meters on a city street.,10415,
355342,mscoco,Three Asian performers on a stage with parasols.,46237,
551791,mscoco,Some wrapped and unwrapped presents sitting between Mr and Mrs. Clause.,29565,
511999,mscoco,A group of people is standing outside of a tram.,91578,
152000,mscoco,A round swimming pool has privacy trees around it.,64360,
125853,mscoco,A four-picture collage of three elephants interacting with each other.,41875,
328181,mscoco,A small ferry approaching a pier with people waiting in it.,42690,
189427,mscoco,Garbage can on sidewalk with humorous caricature with sign.,75477,
105923,mscoco,Elephant displayed in window of city building near roadway.,1047,
406899,mscoco,People at the beach sitting in the sand and under umbrellas.,52475,
32609,mscoco,An old time photograph of a young man.,33830,
502663,mscoco,Food truck with customers ordering them with friends.,86330,
338624,mscoco,a man is walking his dog through the city,71713,
572226,mscoco,A lion head mask is hanging in an outdoor shop.,24729,
181383,mscoco,"Several people stand on a narrow, long pier on the water.",21970,
38332,mscoco,A single elephant standing in a large grassy field,72385,
243955,mscoco,A man at the beach putting up a striped umbrella.,46253,
558235,mscoco,red and yellow train stopped  at a station,42487,
305223,mscoco,A rowboat parked at the base of a white lighthouse.,70635,
477389,mscoco,The elephant has a determined look as he walks away.,91331,
457900,mscoco,Two trucks that are sitting in the street.,24679,
132690,mscoco,A cat that is laying in a basket.,63594,
400554,mscoco,this is a white van driving in the street,14708,
530313,mscoco,A group of people who are seated together.,43613,
506751,mscoco,Two women that are standing together with dogs.,961,
569333,mscoco,A cat is resting its chin on the edge of a table and looking at a knife.,58602,
14880,mscoco,Stop signs on a school bus are opening up.,77816,
122229,mscoco,Two men taking care of an elephant near stairs.,40053,
447152,mscoco,this is a train riding down th rails,15850,
333130,mscoco,this is trains passing each other on the tracks,6207,
110389,mscoco,The freight train is passing underneath the bridge.,56656,
501379,mscoco,A truck is moving along a city street.,89354,
308263,mscoco,One light brown cow with hay in it's mouth.,93184,
510527,mscoco,A man is adjusting a tie in a vehicle.,6280,
571182,mscoco,A green tour bus in a city and a group of people walking around with umbrellas.,70007,
73731,mscoco,A back that has a skull and two swords on it.,58310,
502327,mscoco,The man holding a backpack is next to a man wearing a business suit.,17382,
381870,mscoco,A group of people standing around an elephant.,45197,
347666,mscoco,A dog and a horse standing near each other.,69816,
72839,mscoco,A person who is playing piano under an umbrella.,3146,
546052,mscoco,Two men and a baby at a Christmas party.,25781,
238691,mscoco,A person laying on top of a luggage carousel.,38182,
197616,mscoco,Stuffed teddy bear next to a laptop computer.,29301,
256481,mscoco,Three cats that are sitting in a window.,35288,
26941,mscoco,A bunch of suitcases that are on a cart.,30890,
475108,mscoco,Calico cat yawning and laying on a gray seat.,66696,
246183,mscoco,A group of people that are standing near a gate.,41527,
267224,mscoco,Blue pickup truck traveling on a city street.,75740,
135846,mscoco,A man and woman that is sitting down in a raft.,436,
300943,mscoco,A truck that is parked on the side of the street.,99191,
413685,mscoco,A man who is standing by a sign that says lost children.,66746,
369470,mscoco,A bunch of cars that are parked in front of coin meters.,82868,
18098,mscoco,A large black dog sitting on to of a trucks flat bed.,8785,
283945,mscoco,Three large trucks are parked near houses and a lighthouse.,37772,
516194,mscoco,a Tuxedo kitten looking through a glass door at a dog.,98333,
376336,mscoco,A cat is laying on a hardwood floor.,87817,
142574,mscoco,A group of people that are around a elephant.,55305,
460407,mscoco,A few cows grazing on a shore near some tropical water and boats.,37749,
468773,mscoco,The cat is sitting next to the computer mouse.,35447,
393258,mscoco,A bunch of luggage laying on an area rug.,93923,
277793,mscoco,A black cat is sitting on a red suitcase.,28768,
534178,mscoco,Different colored ties hang near two old picture frames.,39078,
426842,mscoco,this is a dog resting on a computer,72978,
122300,mscoco,A group of people standing in a field.,39934,
417249,mscoco,A woman is carrying many packages in an office building,59512,
241279,mscoco,A cat that is laying down on a couch.,86196,
240764,mscoco,A parking meter in a parking garage that has a lot of cars.,13667,
430681,mscoco,a bear sticking his head under the water,19876,
314613,mscoco,A sailboat with a dragon on it and the word Tolkien,84831,
293244,mscoco,A GREEN AND BROWN SUITCASE LYING UP ON A LEDGE,57546,
152987,mscoco,Adult elephant standing next to wire fence outdoors.,4326,
461963,mscoco,Black cat sitting on desk next to electronic equipment.,58854,
463865,mscoco,a furry kitten laying on a laptop,87812,
183374,mscoco,A group of people who are standing near each other with umbrellas.,19057,
281208,mscoco,A cat that is standing on a laptop.,76025,
184633,mscoco,A bunch of bananas that are in the back of a truck.,33992,
163065,mscoco,The steam boat is docked next to a three story building.,17237,
26430,mscoco,A  beach blanket is set up near an umbrella and a stroller,57160,
203128,mscoco,"Many book bags are on the bed with folded cords, and clothes.",64561,
431479,mscoco,A group of open umbrellas laying on a city sidewalk in front of a store.,36400,
9891,mscoco,The man is loading luggage suitcases onto the cart in the parking lot.,59631,
485485,mscoco,a couple of elephants are standing in a pin,27290,
543547,mscoco,A man walks beside an elephant as people ride by on the street.,96260,
91105,mscoco,Two little boys in vests with a football.,3739,
571544,mscoco,a black cat is standing on a small desk,5777,
50054,mscoco,a man with a cup is standing near a cow,71788,
484225,mscoco,A yellow freight train is traveling on a track,89004,
472530,mscoco,A cat that is laying down on a refrigerator.,86672,
172491,mscoco,One of the two elephants is lifting a plastic barrel with it's trunk.,51088,
408120,mscoco,A little girl that is standing with an umbrella.,19036,
294124,mscoco,"A basketball court with the head coach dressed in a suit and standing on the court, with a player near him and event staff close by.",48856,
243569,mscoco,A girl sits in bed looking at her laptop,59703,
293891,mscoco,An old man scratching his head at a baseball game,45233,
271728,mscoco,A fat orange cat on a couch beside a TV remote,65920,
133636,mscoco,A parking meter sitting on the side of a sidewalk.,32399,
87677,mscoco,"An old building with two rusty, very old pick up trucks parked in front.",11592,
325184,mscoco,two elephants in a pen being observed by people,83450,
438059,mscoco,a cat sits on the ground with a scarf around its neck,60409,
61805,mscoco,A man is playing frisbee by herself on the beach.,55994,
168583,mscoco,Two people are talking in a mall area.,69739,
200643,mscoco,A river boat pulled up at a harbor,31767,
361693,mscoco,A black bear that is walking in the woods.,72134,
578493,mscoco,A bull and a cow lie in a field.,12025,
273791,mscoco,a person walking across an odd looking pavement carrying an umbrella,28053,
108681,mscoco,A cat sleeping on top of a laptop keyboard.,35189,
525354,mscoco,A man wearing glasses and a stripped tie.,98694,
70603,mscoco,An animal standing on concrete in an enclosed area.,17267,
227590,mscoco,The passenger train is painted brown and white.,82062,
156532,mscoco,The lone sail boat is in the water near a snow covered mountain.,72826,
485148,mscoco,The horse eats hay near a cat standing in a doorway.,22200,
57508,mscoco,A baby laying inside of an open suitcase.,38199,
430567,mscoco,a kitty sitting in a plant with two glass mushrooms in the planter,79556,
334648,mscoco,a man in a white shirt and tie giving a symbol with his hands,24122,
352895,mscoco,a parked train sits next to some people walking in a depot,91404,
159269,mscoco,some outdoor tables sitting next to  some umbrellas,99641,
516408,mscoco,A cat standing on two legs near a tv.,18936,
287506,mscoco,Several people ride on elephants in a mountainous area.,89312,
465449,mscoco,"An elephant walks around a small, fenced-in area.",80244,
423944,mscoco,Two headless mannequins display fashionable clothing in front of a pink background.,64336,
420090,mscoco,Two people with hats on riding horses in the grass near a hill.,41737,
203024,mscoco,this is a man talking wearing a suit,78474,
405306,mscoco,this is a grey cat laying down on a bed,71259,
385057,mscoco,this is two people riding on an elephant,54137,
5178,mscoco,this is a man riding a horse oin the dirt,19528,
391642,mscoco,A baby holding a blue umbrella inside the house.,66741,
377000,mscoco,A cat sitting by a window watching the rain.,21163,
504726,mscoco,Two men with bags walking towards a bus.,6187,
166837,mscoco,A Rail Freight engine on a railroad track.,50211,
